Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s17_e144_RES19467 & s17_e144_RES21695,B,460,3.22,14,51.3,50,6,5.6,s17_e144_RES19467,901,-16.2767,144.7508,158,52.2,64.8,3901,7.92,6.6,s17_e144_RES21695,441,-16.3067,144.7053,428,51.3,26.9,1743,1.34,38.4,586,85
s22_e148_RES6627 & s22_e148_RES2200,C,610,4.04,15,39.3,50,6,2.5,s22_e148_RES6627,940,-21.0803,148.4686,121,39.3,58.0,4202,10.14,3.9,s22_e148_RES2200,330,-21.0289,148.4328,149,39.6,59.7,1167,5.74,6.9,270,185
s22_e148_RES20905 & s22_e148_RES18577,C,479,7.64,6,49.4,50,6,10.4,s22_e148_RES20905,760,-21.2917,148.5306,249,49.9,41.8,1100,1.52,33.0,s22_e148_RES18577,281,-21.2667,148.6322,254,49.4,55.7,804,3.27,15.1,503,99
s22_e148_RES23069 & s22_e148_RES22113,C,427,7.03,6,54.7,50,6,12.0,s22_e148_RES23069,680,-21.3147,148.5703,370,54.7,44.8,835,2.43,22.6,s22_e148_RES22113,253,-21.3044,148.6742,319,55.8,51.9,535,2.16,25.8,689,72
s22_e148_RES39615 & s22_e148_RES37530,C,251,0.99,25,96.2,50,6,7.7,s22_e148_RES39615,482,-21.5525,148.9333,383,96.2,59.9,3599,7.63,12.6,s22_e148_RES37530,231,-21.5164,148.9519,511,96.7,39.6,2134,4.93,19.6,894,55
s22_e148_RES26648 & s22_e148_RES22298,C,439,2.87,15,54.6,50,6,3.2,s22_e148_RES26648,690,-21.355,148.6947,169,54.6,74.1,4106,15.86,3.4,s22_e148_RES22298,251,-21.3064,148.6736,373,55.2,50.2,413,1.29,42.8,542,92
s22_e148_RES14430 & s22_e148_RES14889,C,520,10.14,5,46.2,50,6,13.8,s22_e148_RES14430,791,-21.2039,148.5239,279,46.2,42.1,2179,2.54,18.2,s22_e148_RES14889,271,-21.2125,148.6719,926,46.5,24.8,1705,0.8,58.0,1205,41
s20_e146_RES20835 & s20_e146_RES17993,C,530,3.89,14,44.0,50,6,4.3,s20_e146_RES20835,600,-19.5456,146.6086,193,45.0,55.2,3680,5.08,8.9,s20_e146_RES17993,70,-19.4889,146.6481,344,44.0,26.6,6996,5.25,8.4,537,93
s20_e146_RES12998 & s20_e146_RES7322,C,510,3.58,14,45.9,50,6,4.2,s20_e146_RES12998,570,-19.3972,146.4914,248,46.9,32.0,6474,7.19,6.5,s20_e146_RES7322,60,-19.3244,146.5144,483,45.9,28.4,6537,3.87,11.9,731,68
s20_e146_RES15623 & s20_e146_RES9699,C,460,2.9,16,51.6,50,6,4.2,s20_e146_RES15623,540,-19.4342,146.5347,693,52.6,19.4,4125,1.76,29.9,s20_e146_RES9699,80,-19.3611,146.5372,298,51.6,28.0,7083,10.47,4.9,991,50
s20_e146_RES7285 & s20_e146_RES7811,C,487,1.99,24,49.2,50,6,2.6,s20_e146_RES7285,590,-19.3231,146.4397,132,49.2,95.2,6408,13.9,3.5,s20_e146_RES7811,103,-19.3347,146.4803,244,49.4,48.6,1880,4.94,10.0,376,132
s20_e146_RES13305 & s20_e146_RES7492,C,461,4.34,11,51.1,50,6,3.9,s20_e146_RES13305,521,-19.4006,146.5292,229,52.3,50.1,9702,8.47,6.2,s20_e146_RES7492,60,-19.3289,146.5533,582,51.1,17.9,13515,4.77,10.7,811,61
s20_e146_RES29041 & s20_e146_RES31350,C,210,1.04,20,112.2,50,6,12.7,s20_e146_RES29041,330,-19.6806,146.6958,655,112.2,53.5,1012,1.79,62.8,s20_e146_RES31350,120,-19.7103,146.6503,379,114.6,60.3,1128,7.22,15.9,1034,48
s20_e146_RES23737 & s20_e146_RES22086,C,343,4.7,7,67.1,50,6,9.0,s20_e146_RES23737,433,-19.5936,146.6397,257,70.2,63.3,502,2.97,23.6,s20_e146_RES22086,90,-19.5661,146.7211,684,67.1,27.9,6719,4.58,14.6,941,53
s20_e146_RES22686 & s20_e146_RES19910,C,403,2.31,17,59.6,50,6,3.1,s20_e146_RES22686,513,-19.5769,146.6175,267,60.1,60.2,3225,7.42,8.1,s20_e146_RES19910,110,-19.5283,146.6486,217,59.6,49.7,4077,12.08,4.9,484,103
s20_e146_RES13391 & s20_e146_RES8611,C,521,2.89,18,44.4,50,6,2.1,s20_e146_RES13391,571,-19.4017,146.6175,130,45.9,63.2,5078,16.47,2.8,s20_e146_RES8611,50,-19.3472,146.6156,419,44.4,23.9,6973,5.72,7.8,549,91
s42_e147_RES47384 & s42_e147_RES51627,C,350,2.11,17,68.0,50,6,7.7,s42_e147_RES47384,800,-41.4361,147.6797,363,70.6,37.6,4784,4.76,14.8,s42_e147_RES51627,450,-41.4664,147.6017,374,68.0,42.2,1952,4.27,15.9,737,67
s42_e147_RES101106 & s42_e147_RES93127,C,770,7.65,10,29.9,50,6,3.1,s42_e147_RES101106,960,-41.9878,147.1622,134,30.8,44.3,3886,7.7,4.0,s42_e147_RES93127,190,-41.9178,147.2519,366,29.9,21.0,2698,2.12,14.1,500,100
s42_e147_RES35468 & s42_e147_RES27921,C,520,3.4,15,45.7,50,6,3.2,s42_e147_RES35468,811,-41.3597,147.6789,153,45.7,66.4,5520,13.68,3.3,s42_e147_RES27921,291,-41.2931,147.6994,270,47.1,31.7,548,0.8,59.1,423,118
s42_e147_RES30786 & s42_e147_RES14098,C,399,6.81,6,60.5,50,6,35.2,s42_e147_RES30786,570,-41.3178,147.4628,581,60.5,19.9,641,0.38,157.7,s42_e147_RES14098,171,-41.2033,147.4683,366,62.2,28.6,1121,1.37,45.4,947,52
s42_e147_RES34640 & s42_e147_RES42687,C,319,2.04,16,73.9,50,6,7.3,s42_e147_RES34640,780,-41.3517,147.5994,205,73.9,95.4,1444,9.6,7.7,s42_e147_RES42687,461,-41.4072,147.5331,552,78.6,26.5,432,0.6,132.0,757,66
s42_e147_RES53674 & s42_e147_RES56630,C,391,2.47,16,61.4,50,6,4.1,s42_e147_RES53674,761,-41.4847,147.7011,340,61.7,44.6,6302,4.66,13.2,s42_e147_RES56630,370,-41.5092,147.7742,207,61.4,64.0,1111,10.5,5.8,547,91
s42_e147_RES73552 & s42_e147_RES80834,C,502,8.43,6,47.8,50,6,9.7,s42_e147_RES73552,702,-41.6864,147.6769,423,48.5,31.2,1849,1.27,38.1,s42_e147_RES80834,200,-41.7878,147.6217,347,47.8,29.8,2331,3.67,13.0,770,64
s42_e147_RES37841 & s42_e148_RES8856,C,398,3.3,12,60.3,50,6,3.8,s42_e147_RES37841,550,-41.375,147.9903,164,60.3,82.3,1822,10.66,5.7,s42_e148_RES8856,152,-41.3972,148.0706,202,61.7,79.3,594,5.34,11.5,366,136
s42_e147_RES19762 & s42_e147_RES12476,C,382,1.98,19,62.2,50,6,3.7,s42_e147_RES19762,502,-41.2417,147.4047,231,62.2,74.6,3053,12.82,4.9,s42_e147_RES12476,120,-41.1881,147.3564,284,62.8,49.7,2590,4.08,15.4,515,97
s42_e147_RES47375 & s42_e147_RES53932,C,693,7.16,10,34.6,50,6,2.1,s42_e147_RES47375,843,-41.4361,147.4133,90,34.6,80.9,2693,11.48,3.0,s42_e147_RES53932,150,-41.4869,147.3114,137,35.8,78.9,609,5.25,6.8,227,220
s42_e147_RES76639 & s42_e147_RES81476,C,450,4.41,10,52.7,50,6,3.4,s42_e147_RES76639,710,-41.7358,147.9428,254,52.7,53.9,1787,5.24,10.1,s42_e147_RES81476,260,-41.7981,147.9639,187,53.5,49.2,4003,10.36,5.2,441,113
s42_e147_RES28866 & s42_e147_RES17579,C,400,7.23,6,60.2,50,6,12.9,s42_e147_RES28866,491,-41.3025,147.2447,213,62.2,53.4,2008,3.17,19.6,s42_e147_RES17579,91,-41.2283,147.1517,364,60.2,32.0,1939,1.61,37.4,577,86
s36_e149_RES36774 & s36_e149_RES47396,C,550,6.53,8,43.3,50,6,5.0,s36_e149_RES36774,730,-35.5931,149.7142,361,43.3,28.6,2557,2.64,16.4,s36_e149_RES47396,180,-35.6889,149.7728,200,43.4,47.7,1773,6.09,7.1,561,89
s36_e149_RES52564 & s36_e149_RES48628,C,453,3.25,14,51.3,50,6,4.1,s36_e149_RES52564,1164,-35.7486,149.5267,107,52.6,85.7,1791,9.99,5.3,s36_e149_RES48628,711,-35.7072,149.5817,365,51.3,36.9,1676,2.63,19.5,472,105
s36_e149_RES71163 & s36_e149_RES71982,C,601,6.3,10,38.0,50,6,3.7,s36_e149_RES71163,1301,-35.9539,149.0533,113,39.9,82.8,1720,10.81,3.7,s36_e149_RES71982,700,-35.9642,149.1283,778,38.0,7.8,193,0.05,725.4,891,56
s36_e149_RES72605 & s36_e149_RES73930,C,561,4.22,13,41.6,50,6,2.9,s36_e149_RES72605,1301,-35.9725,149.0411,94,42.7,89.5,2024,11.52,3.7,s36_e149_RES73930,740,-35.9928,149.1033,242,41.6,64.6,836,3.25,12.8,336,148
s36_e149_RES62709 & s36_e149_RES58897,C,570,10.16,6,41.3,50,6,8.1,s36_e149_RES62709,730,-35.8453,149.6394,302,41.3,26.0,3683,3.84,10.7,s36_e149_RES58897,160,-35.8061,149.7822,312,43.6,33.8,577,1.29,33.7,614,81
s36_e149_RES33134 & s36_e149_RES38557,C,480,3.7,13,49.7,50,6,2.9,s36_e149_RES33134,690,-35.5542,149.7006,495,49.7,24.2,3190,1.96,25.4,s36_e149_RES38557,210,-35.6089,149.7706,135,49.8,80.8,1476,15.21,3.3,630,79
s36_e149_RES54298 & s36_e149_RES50991,C,642,7.54,9,36.2,50,6,2.6,s36_e149_RES54298,772,-35.7631,149.6781,93,37.4,82.4,3432,13.06,2.9,s36_e149_RES50991,130,-35.7342,149.8011,260,36.2,35.6,546,1.4,25.9,353,141
s36_e149_RES68610 & s36_e149_RES73395,C,350,4.51,8,67.7,50,6,7.5,s36_e149_RES68610,1141,-35.9189,149.3886,340,67.7,46.0,3058,6.25,10.8,s36_e149_RES73395,791,-35.9842,149.3242,385,68.8,50.8,1345,2.84,24.2,725,68
s37_e148_RES35128 & s37_e148_RES40212,C,487,5.31,9,48.2,50,6,7.2,s37_e148_RES35128,1190,-36.5758,148.495,450,48.2,27.5,877,1.0,48.3,s37_e148_RES40212,703,-36.6283,148.5556,169,48.7,83.7,1342,5.8,8.4,619,80
s37_e148_RES39564 & s37_e148_RES33189,C,560,4.13,14,42.5,50,6,2.7,s37_e148_RES39564,1252,-36.6219,148.0275,171,42.5,66.7,2028,9.53,4.5,s37_e148_RES33189,692,-36.5525,148.0567,134,43.1,73.9,822,6.29,6.9,305,163
s37_e148_RES29811 & s37_e148_RES28673,C,340,3.68,9,69.9,50,6,6.3,s37_e148_RES29811,1100,-36.4986,148.6792,282,70.1,56.5,4647,9.85,7.1,s37_e148_RES28673,760,-36.4811,148.7761,564,69.9,31.8,977,1.24,56.3,846,59
s35_e150_RES29397 & s35_e150_RES31571,C,520,5.3,10,44.7,50,6,6.6,s35_e150_RES29397,540,-34.5164,150.6406,349,44.7,54.9,908,1.99,22.5,s35_e150_RES31571,20,-34.5522,150.7406,263,45.5,33.9,1978,4.88,9.3,612,81
s35_e150_RES13092 & s35_e150_RES12286,C,560,2.64,21,42.7,50,6,2.6,s35_e150_RES13092,800,-34.3164,150.0014,150,42.7,64.1,3310,8.98,4.8,s35_e150_RES12286,240,-34.3058,150.0658,123,43.2,85.2,636,7.41,5.8,273,183
s35_e150_RES34434 & s35_e150_RES42475,C,590,7.77,8,40.5,50,6,6.3,s35_e150_RES34434,690,-34.5989,150.5347,197,40.5,51.3,1031,4.55,8.9,s35_e150_RES42475,100,-34.6989,150.5981,242,41.9,33.4,777,1.9,22.1,439,113
s35_e150_RES35987 & s35_e150_RES41092,C,558,4.4,13,43.3,50,6,2.9,s35_e150_RES35987,670,-34.6175,150.5444,175,43.3,44.0,2734,6.61,6.5,s35_e150_RES41092,112,-34.6839,150.5483,118,43.4,74.8,1052,8.37,5.2,293,170
s35_e150_RES25604 & s35_e150_RES17945,C,319,2.45,13,75.4,50,6,6.8,s35_e150_RES25604,600,-34.4644,150.1147,313,75.4,62.6,2968,8.05,9.4,s35_e150_RES17945,281,-34.3781,150.1211,293,75.8,62.6,462,3.12,24.3,606,82
s35_e150_RES13785 & s35_e150_RES16164,C,500,2.72,18,47.7,50,6,2.6,s35_e150_RES13785,810,-34.3272,150.0242,123,47.7,67.3,3874,14.27,3.3,s35_e150_RES16164,310,-34.3594,150.0464,175,48.6,64.1,641,4.4,11.0,298,167
s37_e149_RES45257 & s37_e149_RES44701,C,791,5.55,14,30.8,50,6,1.7,s37_e149_RES45257,1061,-36.6219,149.4094,134,31.7,58.3,4489,7.89,4.0,s37_e149_RES44701,270,-36.615,149.4892,82,30.8,81.5,1514,10.74,2.9,216,231
s37_e149_RES61123 & s37_e149_RES67617,C,569,6.38,9,42.0,50,6,3.5,s37_e149_RES61123,811,-36.8367,149.4806,189,42.0,43.6,1155,4.07,10.3,s37_e149_RES67617,242,-36.9197,149.5239,159,42.0,65.2,2049,8.0,5.2,348,143
s37_e149_RES50694 & s37_e149_RES47107,C,620,9.86,6,38.2,50,6,5.8,s37_e149_RES50694,820,-36.6872,149.4094,204,38.6,41.0,1069,3.04,12.7,s37_e149_RES47107,200,-36.6425,149.5569,280,38.2,38.3,2436,3.57,10.7,484,103
s37_e149_RES13060 & s37_e149_RES14225,C,780,13.33,6,30.9,50,6,6.4,s37_e149_RES13060,952,-36.1331,149.5444,111,30.9,55.1,1221,3.45,9.0,s37_e149_RES14225,172,-36.1436,149.7192,222,31.1,23.9,1216,1.35,23.0,333,150
s37_e149_RES8817 & s37_e149_RES12013,C,799,11.71,7,29.5,50,6,3.4,s37_e149_RES8817,1020,-36.0972,149.5189,216,30.2,44.1,2475,3.5,8.6,s37_e149_RES12013,221,-36.125,149.6908,124,29.5,53.3,1963,5.3,5.6,340,147
s37_e149_RES39986 & s37_e149_RES43798,C,800,9.05,9,29.5,50,6,2.1,s37_e149_RES39986,1010,-36.5508,149.4472,104,29.5,57.0,1671,6.55,4.5,s37_e149_RES43798,210,-36.6044,149.5475,125,29.5,53.9,3024,7.79,3.8,229,218
s37_e149_RES39227 & s37_e149_RES44411,C,790,11.12,7,29.8,50,6,2.8,s37_e149_RES39227,991,-36.5372,149.4658,84,30.1,82.2,904,8.8,3.4,s37_e149_RES44411,201,-36.6114,149.5642,240,29.8,27.9,1925,1.94,15.4,324,154
s30_e150_RES37747 & s30_e150_RES37875,C,291,3.26,9,80.8,50,6,16.1,s30_e150_RES37747,581,-29.8281,150.2775,539,80.8,53.2,4402,3.76,21.5,s30_e150_RES37875,290,-29.8297,150.3586,1378,82.9,18.4,2588,1.28,64.8,1917,26
s43_e147_RES65022 & s43_e147_RES63345,C,570,5.47,10,41.7,50,6,5.2,s43_e147_RES65022,650,-42.6714,147.0575,106,41.7,72.7,1865,7.8,5.3,s43_e147_RES63345,80,-42.6564,147.135,481,43.0,20.2,144,0.15,287.3,587,85
s43_e147_RES13534 & s43_e147_RES10335,C,500,5.47,9,48.9,50,6,6.7,s43_e147_RES13534,740,-42.1667,147.2503,326,49.5,24.6,592,0.76,64.9,s43_e147_RES10335,240,-42.1253,147.3469,346,48.9,29.6,4267,6.49,7.5,672,74
s43_e147_RES12754 & s43_e147_RES11112,C,588,9.01,7,40.5,50,6,8.9,s43_e147_RES12754,820,-42.1575,147.1983,376,42.6,18.9,2613,0.64,66.3,s43_e147_RES11112,232,-42.1356,147.3558,295,40.5,31.7,3298,3.96,10.2,671,74
s43_e147_RES69178 & s43_e147_RES67792,C,671,4.82,14,35.6,50,6,2.1,s43_e147_RES69178,721,-42.7019,147.0961,84,35.6,77.6,3503,15.75,2.3,s43_e147_RES67792,50,-42.6925,147.1925,346,36.7,20.6,2089,1.25,29.3,430,116
s43_e147_RES16587 & s43_e147_RES11410,C,520,9.08,6,44.6,50,6,16.2,s43_e147_RES16587,730,-42.2008,147.2606,300,47.0,23.3,2446,2.22,21.2,s43_e147_RES11410,210,-42.1403,147.4125,801,44.6,12.7,1425,0.65,69.0,1101,45
s29_e152_RES24924 & s29_e152_RES20190,C,390,1.74,22,61.8,50,6,5.1,s29_e152_RES24924,970,-28.2433,152.3714,182,62.4,90.6,3584,10.38,6.0,s29_e152_RES20190,580,-28.1983,152.3311,367,61.8,43.3,873,1.78,34.8,549,91
s29_e152_RES37356 & s29_e152_RES43164,C,408,2.38,17,58.3,50,6,4.9,s29_e152_RES37356,800,-28.3808,152.3767,222,58.3,73.7,1868,11.21,5.2,s29_e152_RES43164,392,-28.4372,152.3844,552,60.7,28.5,968,0.8,75.9,774,64
s29_e152_RES94055 & s29_e152_RES89133,C,419,4.89,9,57.4,50,6,8.3,s29_e152_RES94055,550,-28.9717,152.4178,248,57.4,58.8,1169,3.62,15.8,s29_e152_RES89133,131,-28.9131,152.5189,311,57.8,43.9,1525,3.35,17.2,559,89
s29_e152_RES66812 & s29_e152_RES63724,C,570,5.85,10,42.4,50,6,4.4,s29_e152_RES66812,800,-28.6614,152.1844,134,42.4,53.6,2922,7.64,5.6,s29_e152_RES63724,230,-28.6319,152.3128,425,42.4,27.2,1349,2.0,21.2,559,89
s29_e152_RES25912 & s29_e152_RES20639,C,481,3.8,13,49.8,50,6,3.8,s29_e152_RES25912,731,-28.2528,152.4692,190,49.9,61.0,1586,6.27,8.0,s29_e152_RES20639,250,-28.2022,152.5442,182,49.8,72.6,862,6.81,7.3,372,134
s29_e152_RES61557 & s29_e152_RES63776,C,600,7.28,8,40.0,50,6,4.0,s29_e152_RES61557,880,-28.6133,152.1381,185,40.0,41.0,4536,4.88,8.2,s29_e152_RES63776,280,-28.6325,152.2414,194,40.7,50.0,2898,5.11,8.0,379,131
s29_e152_RES57474 & s29_e152_RES61954,C,400,4.93,8,59.2,50,6,8.8,s29_e152_RES57474,670,-28.5783,152.185,292,61.2,58.4,1933,5.59,10.9,s29_e152_RES61954,270,-28.6169,152.2592,370,59.2,44.4,595,1.31,45.2,662,75
s29_e152_RES75116 & s29_e152_RES75480,C,481,6.03,8,47.6,50,6,5.5,s29_e152_RES75116,931,-28.7375,152.0861,454,47.6,27.2,2942,1.72,27.7,s29_e152_RES75480,450,-28.7406,152.1719,190,50.1,68.5,1657,7.35,6.8,644,77
s29_e152_RES96191 & s30_e152_RES5257,C,298,1.3,23,81.0,50,6,5.6,s29_e152_RES96191,780,-28.9975,152.2147,436,81.0,49.2,4915,5.36,15.1,s30_e152_RES5257,482,-29.0564,152.2211,306,81.2,69.1,1639,9.01,9.0,742,67
s29_e152_RES49566 & s29_e152_RES53890,C,279,3.24,9,84.3,50,6,14.3,s29_e152_RES49566,621,-28.5022,152.1644,789,84.3,37.5,2507,2.57,32.8,s29_e152_RES53890,342,-28.5464,152.2261,273,86.4,77.5,332,3.41,25.4,1062,47
s29_e152_RES65896 & s29_e152_RES71141,C,538,10.02,5,44.8,50,6,9.5,s29_e152_RES65896,880,-28.6531,152.1222,448,44.8,27.1,2562,2.07,21.6,s29_e152_RES71141,342,-28.6983,152.2278,202,45.6,71.8,379,2.69,16.9,650,76
s33_e151_RES63017 & s33_e151_RES66056,C,287,1.78,16,83.5,50,6,6.4,s33_e151_RES63017,322,-32.5533,151.4428,288,84.0,67.8,3963,11.01,7.6,s33_e151_RES66056,35,-32.6039,151.4414,547,83.5,32.7,1606,2.01,41.6,835,59
s31_e150_RES62729 & s31_e150_RES62649,C,400,3.96,10,59.7,50,6,9.3,s31_e150_RES62729,810,-30.6425,150.9556,209,59.7,79.0,1044,5.6,10.7,s31_e150_RES62649,410,-30.6417,150.8942,560,60.8,22.9,587,0.86,70.4,769,65
s31_e150_RES79360 & s31_e150_RES79594,C,332,1.14,29,72.2,50,6,5.3,s31_e150_RES79360,773,-30.8825,150.9531,336,72.2,73.0,556,4.03,17.9,s31_e150_RES79594,441,-30.8861,150.9197,229,72.2,82.2,851,9.68,7.5,565,88
s31_e150_RES80684 & s31_e150_RES85231,C,511,4.32,12,46.6,50,6,3.6,s31_e150_RES80684,961,-30.9031,150.9858,166,46.6,64.8,2832,9.61,4.9,s31_e150_RES85231,450,-30.9875,150.9908,430,47.1,29.2,2637,3.4,13.8,596,83
s31_e150_RES34354 & s31_e150_RES31652,C,363,5.41,7,66.1,50,6,11.4,s31_e150_RES34354,883,-30.3322,150.2964,674,68.2,23.4,1261,0.59,116.2,s31_e150_RES31652,520,-30.3031,150.365,261,66.1,77.2,770,5.23,12.7,935,53
s31_e150_RES28946 & s31_e150_RES21980,C,430,4.96,9,55.4,50,6,4.7,s31_e150_RES28946,930,-30.2733,150.2678,222,55.4,58.0,2951,8.05,6.9,s31_e150_RES21980,500,-30.2022,150.2653,333,55.4,38.4,1627,3.65,15.2,555,90
s21_e148_RES21181 & s21_e148_RES18417,C,500,2.35,21,47.3,50,6,3.2,s21_e148_RES21181,640,-20.6136,148.3219,184,47.9,53.2,6204,11.74,4.1,s21_e148_RES18417,140,-20.5717,148.3381,293,47.3,43.3,2100,3.25,14.6,477,104
s21_e148_RES22973 & s21_e148_RES22365,C,552,4.32,13,43.5,50,6,3.3,s21_e148_RES22973,642,-20.6467,148.3306,167,43.6,59.0,3390,9.38,4.6,s21_e148_RES22365,90,-20.6347,148.3956,440,43.5,18.7,4886,3.9,11.1,607,82
s21_e148_RES36848 & s21_e148_RES29651,C,449,4.26,11,53.0,50,6,4.8,s21_e148_RES36848,530,-20.8158,148.5147,272,53.2,52.6,3773,7.15,7.4,s21_e148_RES29651,81,-20.7333,148.5317,270,53.0,45.8,1331,3.97,13.4,542,92
s21_e148_RES49980 & s21_e148_RES46727,C,302,1.48,20,79.1,50,6,6.3,s21_e148_RES49980,542,-20.9789,148.3164,249,79.1,87.5,3948,11.16,7.1,s21_e148_RES46727,240,-20.9369,148.3364,969,80.5,19.6,1793,1.52,53.1,1218,41
s21_e148_RES50543 & s21_e148_RES51628,C,492,4.24,12,48.9,50,6,3.2,s21_e148_RES50543,762,-20.9853,148.4431,139,48.9,90.5,3199,12.15,4.0,s21_e148_RES51628,270,-21.0,148.3583,324,49.4,34.9,1346,3.1,15.9,463,107
s21_e148_RES41298 & s21_e148_RES35112,C,489,3.65,13,49.0,50,6,3.1,s21_e148_RES41298,610,-20.8656,148.5586,130,49.0,78.4,1145,10.78,4.5,s21_e148_RES35112,121,-20.7944,148.5672,275,49.3,35.1,3329,5.3,9.3,405,123
s21_e148_RES36725 & s21_e148_RES26338,C,621,8.52,7,38.4,50,6,4.0,s21_e148_RES36725,671,-20.8144,148.4789,127,38.4,76.3,2437,8.14,4.7,s21_e148_RES26338,50,-20.6922,148.5308,602,38.8,18.1,2730,1.44,26.9,729,68
s21_e148_RES40633 & s21_e148_RES36450,C,603,5.69,11,39.5,50,6,2.2,s21_e148_RES40633,706,-20.8581,148.5397,106,39.7,88.1,1820,12.89,3.1,s21_e148_RES36450,103,-20.8108,148.5975,199,39.5,33.5,2877,5.05,7.8,305,163
s32_e149_RES38905 & s32_e149_RES35897,C,510,3.47,15,45.5,50,6,2.6,s32_e149_RES38905,990,-31.675,149.8603,137,46.9,70.5,3650,13.33,3.5,s32_e149_RES35897,480,-31.6369,149.9008,320,45.5,35.1,2640,4.69,9.7,457,109
s32_e149_RES41894 & s32_e149_RES38001,C,480,3.39,14,49.9,50,6,2.7,s32_e149_RES41894,1001,-31.7072,149.9658,144,49.9,51.8,4117,12.2,4.1,s32_e149_RES38001,521,-31.6642,149.9122,280,50.0,41.5,2370,6.26,8.0,424,117
s33_e137_RES6444 & s33_e137_RES6072,C,529,5.2,10,45.1,50,6,2.9,s33_e137_RES6444,591,-32.1808,137.9661,116,45.1,88.0,2192,10.49,4.3,s33_e137_RES6072,62,-32.1719,137.8783,447,47.5,20.2,7120,5.24,9.1,563,88
s36_e147_RES37498 & s36_e147_RES35130,C,370,3.72,10,63.6,50,6,7.8,s36_e147_RES37498,790,-35.635,147.9956,302,64.8,52.8,1515,4.51,14.3,s36_e147_RES35130,420,-35.6014,147.9389,391,63.6,43.4,1581,3.72,17.1,693,72
s36_e147_RES57834 & s36_e147_RES63793,C,440,4.94,9,54.3,50,6,4.3,s36_e147_RES57834,680,-35.9092,147.9178,238,54.3,58.8,2140,7.51,7.2,s36_e147_RES63793,240,-35.9664,147.8547,252,54.5,49.4,1249,5.1,10.7,490,102
s38_e145_RES84667 & s38_e145_RES84412,C,460,3.39,14,52.7,50,6,5.3,s38_e145_RES84667,741,-37.7903,145.8119,207,53.8,60.0,1580,6.12,8.8,s38_e145_RES84412,281,-37.7878,145.7606,188,52.7,62.1,611,3.94,13.4,395,126
s38_e145_RES95381 & s38_e145_RES98522,C,510,3.35,15,47.4,50,6,3.8,s38_e145_RES95381,670,-37.9022,145.7922,98,47.4,92.3,1030,7.56,6.3,s38_e145_RES98522,160,-37.9342,145.7461,128,48.5,72.1,721,4.94,9.8,226,221
s38_e145_RES87117 & s38_e145_RES94944,C,551,4.62,12,44.0,50,6,4.0,s38_e145_RES87117,812,-37.8147,145.9197,106,44.0,90.0,3156,10.81,4.1,s38_e145_RES94944,261,-37.8978,145.9625,299,45.2,15.5,638,0.27,167.0,405,123
s38_e145_RES47941 & s38_e145_RES53730,C,763,10.06,8,31.0,50,6,6.4,s38_e145_RES47941,1063,-37.4189,145.8461,174,32.2,41.4,854,1.44,22.4,s38_e145_RES53730,300,-37.4556,145.7267,195,31.0,35.5,2142,3.49,8.9,369,135
s38_e145_RES54454 & s38_e145_RES60377,C,549,5.58,10,43.9,50,6,5.1,s38_e145_RES54454,1100,-37.4606,145.9008,148,44.6,64.2,1469,5.07,8.8,s38_e145_RES60377,551,-37.5033,145.9933,213,43.9,51.3,854,3.71,11.8,361,138
s38_e145_RES42387 & s38_e146_RES45101,C,499,5.67,9,48.5,50,6,6.6,s38_e145_RES42387,930,-37.3786,145.9261,166,49.6,68.3,628,3.76,13.2,s38_e146_RES45101,431,-37.3844,146.0217,171,48.5,70.1,462,3.67,13.2,337,148
s38_e145_RES42072 & s38_e145_RES30858,C,780,5.71,14,30.5,50,6,1.9,s38_e145_RES42072,1030,-37.3764,145.8064,98,30.7,70.9,2462,7.98,3.8,s38_e145_RES30858,250,-37.3061,145.7658,133,30.5,52.4,2032,7.85,3.9,231,216
s38_e145_RES89533 & s38_e145_RES93712,C,349,1.98,18,70.8,50,6,6.2,s38_e145_RES89533,660,-37.8414,145.8528,305,70.8,48.7,3437,8.41,8.4,s38_e145_RES93712,311,-37.8831,145.8839,451,71.7,34.3,1696,3.07,23.4,756,66
s38_e145_RES43831 & s38_e145_RES38417,C,398,3.34,12,61.3,50,6,6.6,s38_e145_RES43831,640,-37.3897,145.5836,309,61.3,42.8,2116,4.98,12.3,s38_e145_RES38417,242,-37.3542,145.5194,398,61.6,32.0,2874,4.27,14.4,707,70
s38_e145_RES86827 & s38_e145_RES80458,C,431,3.12,14,55.3,50,6,4.6,s38_e145_RES86827,741,-37.8119,145.855,220,56.4,55.7,2202,5.21,10.8,s38_e145_RES80458,310,-37.7489,145.8339,200,55.3,73.9,860,7.04,7.9,420,119
s38_e145_RES67024 & s38_e145_RES74635,C,630,9.71,6,37.3,50,6,10.5,s38_e145_RES67024,710,-37.5569,145.5578,141,39.3,55.3,442,2.13,18.5,s38_e145_RES74635,80,-37.6586,145.4664,237,37.3,36.5,687,1.53,24.4,378,132
