Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s19_e145_RES29032 & s19_e145_RES23550,A,630,5.71,11,37.5,50,18,5.7,s19_e145_RES29032,730,-18.8978,145.9825,309,37.5,31.3,1768,2.02,18.6,s19_e145_RES23550,100,-18.8083,145.9903,288,37.7,30.8,3391,4.57,8.3,597,83
s19_e145_RES27711 & s19_e146_RES2445,A,589,5.95,10,39.7,50,18,5.7,s19_e145_RES27711,750,-18.8711,145.9356,263,39.7,36.3,2634,2.78,14.3,s19_e146_RES2445,161,-18.8442,146.0156,189,41.0,53.7,929,4.33,9.5,452,110
s19_e145_RES27984 & s19_e145_RES18521,A,651,12.35,5,36.0,50,18,11.6,s19_e145_RES27984,691,-18.8764,145.9006,243,36.0,33.9,1153,1.79,20.1,s19_e145_RES18521,40,-18.7117,145.9622,658,36.8,13.3,6919,1.35,27.2,901,55
s19_e145_RES30227 & s19_e146_RES2148,A,651,10.79,6,35.7,50,18,7.9,s19_e145_RES30227,701,-18.9225,145.9697,390,35.7,21.8,961,1.0,35.6,s19_e146_RES2148,50,-18.8197,146.0864,383,36.0,18.8,7172,3.57,10.1,773,64
s38_e148_RES13168 & s38_e148_RES16818,A,659,5.11,13,37.1,50,18,8.5,s38_e148_RES13168,1091,-37.1672,148.0433,159,37.2,44.3,1873,2.89,12.9,s38_e148_RES16818,432,-37.2033,148.1056,178,37.1,51.4,382,1.5,24.7,337,148
s36_e148_RES38180 & s36_e148_RES40623,A,710,11.29,6,33.8,50,18,8.4,s36_e148_RES38180,1050,-35.3189,148.5569,193,33.8,34.7,2153,2.36,14.4,s36_e148_RES40623,340,-35.3425,148.3856,233,35.2,38.2,1049,1.76,20.0,426,117
s36_e148_RES56526 & s36_e148_RES51022,A,530,9.06,6,45.1,50,18,10.4,s36_e148_RES56526,880,-35.5458,148.1242,272,45.8,35.8,1413,1.19,38.4,s36_e148_RES51022,350,-35.4458,148.1856,245,45.1,40.7,1248,3.18,14.2,517,96
s34_e150_RES25747 & s34_e150_RES24032,A,506,4.91,10,47.1,50,18,11.1,s34_e150_RES25747,1072,-33.7,150.0214,298,48.3,38.8,833,1.11,43.5,s34_e150_RES24032,566,-33.6756,150.1419,230,47.1,56.0,946,3.17,14.8,528,94
s32_e151_RES42351 & s32_e151_RES42097,A,570,3.21,18,42.5,50,18,8.2,s32_e151_RES42351,1191,-31.3669,151.3961,257,42.5,46.3,555,1.62,26.3,s32_e151_RES42097,621,-31.365,151.3347,179,42.8,56.2,608,3.57,12.0,436,114
s32_e151_RES46273 & s32_e151_RES36301,A,670,5.11,13,35.9,50,18,7.6,s32_e151_RES46273,1210,-31.3942,151.2533,204,35.9,43.4,3376,3.3,10.9,s32_e151_RES36301,540,-31.3211,151.2531,261,36.8,30.9,929,1.46,25.1,465,107
s32_e151_RES77168 & s32_e151_RES84583,A,470,5.81,8,51.8,50,18,19.4,s32_e151_RES77168,690,-31.5925,151.7914,221,51.8,46.7,484,1.69,30.7,s32_e151_RES84583,220,-31.6342,151.7386,311,53.0,43.6,338,1.01,52.6,532,93
s32_e151_RES42214 & s32_e151_RES39125,A,662,9.13,7,37.0,50,18,15.7,s32_e151_RES42214,1242,-31.3658,151.4281,301,37.1,31.6,1924,0.98,37.7,s32_e151_RES39125,580,-31.3447,151.2928,247,37.0,30.8,718,1.37,27.0,548,91
s32_e151_RES50469 & s32_e151_RES44425,A,602,5.07,12,39.1,50,18,7.0,s32_e151_RES50469,1192,-31.4239,151.2686,240,39.1,42.9,2139,2.48,15.8,s32_e151_RES44425,590,-31.3808,151.1939,209,39.5,47.6,678,3.17,12.4,449,111
s32_e151_RES55503 & s32_e151_RES47445,A,501,3.98,13,48.4,50,18,8.4,s32_e151_RES55503,1042,-31.4586,151.1822,212,48.4,61.4,2015,3.65,13.3,s32_e151_RES47445,541,-31.4028,151.1381,321,48.6,40.8,686,2.09,23.3,533,93
s32_e151_RES71515 & s32_e151_RES77342,A,622,8.04,8,39.1,50,18,9.6,s32_e151_RES71515,872,-31.56,151.7689,226,39.9,45.8,2065,2.5,16.0,s32_e151_RES77342,250,-31.5936,151.8867,198,39.1,47.7,430,1.6,24.4,424,117
s32_e151_RES61106 & s32_e151_RES64099,A,434,3.17,14,55.2,50,18,6.9,s32_e151_RES61106,884,-31.4975,151.7561,189,55.2,67.7,1007,5.55,10.0,s32_e151_RES64099,450,-31.5153,151.8278,276,56.1,55.7,515,2.49,22.5,465,107
s32_e151_RES55598 & s32_e151_RES39380,A,685,11.46,6,34.2,50,18,8.3,s32_e151_RES55598,1200,-31.4592,151.2283,179,34.2,74.3,1672,4.08,8.4,s32_e151_RES39380,515,-31.3464,151.1392,638,41.3,8.2,141,0.04,1009.1,817,61
s32_e151_RES33245 & s32_e151_RES31036,A,352,3.13,11,68.2,50,18,9.7,s32_e151_RES33245,852,-31.2967,151.2828,362,70.2,55.3,634,2.35,29.8,s32_e151_RES31036,500,-31.2783,151.2139,400,68.2,37.7,1550,4.75,14.4,762,65
s32_e151_RES122051 & s32_e151_RES111009,A,752,11.92,6,32.2,50,18,5.7,s32_e151_RES122051,1242,-31.8547,151.4869,126,32.2,52.1,1417,4.31,7.5,s32_e151_RES111009,490,-31.7944,151.6342,158,32.6,48.7,364,1.32,24.7,284,176
s32_e151_RES53623 & s32_e151_RES57535,A,420,5.32,8,56.4,50,18,8.8,s32_e151_RES53623,931,-31.4447,151.7086,327,56.4,52.2,1391,3.73,15.1,s32_e151_RES57535,511,-31.4731,151.795,292,58.7,50.3,853,2.78,21.1,619,80
s32_e151_RES1991 & s31_e151_RES75785,A,789,8.08,10,29.4,50,18,3.6,s32_e151_RES1991,1190,-31.0203,151.8483,260,29.4,35.8,1702,2.1,14.0,s31_e151_RES75785,401,-30.9408,151.9225,64,30.8,98.3,556,6.4,4.8,324,154
s23_e149_RES23910 & s23_e149_RES20811,A,389,4.93,8,59.4,50,18,25.4,s23_e149_RES23910,440,-22.5994,149.4053,639,61.8,31.6,1109,0.87,70.7,s23_e149_RES20811,51,-22.5272,149.4658,540,59.4,24.8,1259,1.5,39.6,1179,42
s23_e149_RES17748 & s23_e149_RES17268,A,430,5.12,8,54.2,50,18,9.7,s23_e149_RES17748,460,-22.4436,149.3319,521,54.2,27.9,3405,2.35,23.0,s23_e149_RES17268,30,-22.4311,149.4461,598,55.2,21.3,4410,3.3,16.7,1119,44
s23_e149_RES2632 & s22_e149_RES23597,A,391,3.84,10,60.5,50,18,9.0,s23_e149_RES2632,431,-22.0553,149.4,382,61.6,45.1,3237,4.91,12.5,s22_e149_RES23597,40,-21.9781,149.4194,442,60.5,32.4,1078,1.88,32.2,824,60
s23_e149_RES11526 & s23_e149_RES10785,A,301,2.57,12,79.1,50,18,11.8,s23_e149_RES11526,341,-22.2497,149.3511,703,81.6,40.7,2368,1.92,42.4,s23_e149_RES10785,40,-22.2322,149.4292,519,79.1,35.7,1702,4.81,16.4,1222,40
s42_e148_RES19401 & s42_e148_RES15189,A,520,6.59,8,44.9,50,18,6.9,s42_e148_RES19401,760,-41.6906,148.0708,234,45.1,56.5,3265,6.38,7.1,s42_e148_RES15189,240,-41.5969,148.0569,1283,44.9,5.3,1233,0.13,342.8,1517,32
s27_e152_RES53907 & s27_e152_RES46071,A,375,3.95,10,65.3,50,18,15.9,s27_e152_RES53907,525,-26.8328,152.7294,321,66.3,37.5,3210,2.61,25.4,s27_e152_RES46071,150,-26.7589,152.7178,534,65.3,30.2,1692,1.53,42.5,855,58
s27_e152_RES53533 & s27_e152_RES60212,A,443,6.61,7,55.6,50,18,10.5,s27_e152_RES53533,563,-26.8294,152.6978,235,56.0,29.8,3972,4.15,13.5,s27_e152_RES60212,120,-26.9211,152.6128,662,55.6,17.7,1666,1.18,47.2,897,55
s34_e149_RES367 & s34_e149_RES8480,A,417,4.02,10,58.5,50,18,10.7,s34_e149_RES367,880,-33.0028,149.5772,390,58.5,40.0,3265,4.46,13.1,s34_e149_RES8480,463,-33.0556,149.4747,319,59.3,40.4,294,0.99,59.7,709,70
s34_e149_RES98056 & s35_e149_RES851,A,320,4.15,8,72.6,50,18,25.0,s34_e149_RES98056,940,-33.9358,149.5472,574,72.6,34.9,2044,1.81,40.0,s35_e149_RES851,620,-34.0064,149.5153,436,77.7,38.5,493,1.17,66.6,1010,49
s34_e149_RES3865 & s33_e149_RES79385,A,250,3.04,8,96.1,50,18,35.0,s34_e149_RES3865,620,-33.0275,149.2103,611,96.1,47.8,1599,1.95,49.2,s33_e149_RES79385,370,-32.9678,149.2456,514,98.2,36.9,299,0.81,121.5,1125,44
s34_e149_RES29310 & s34_e150_RES2679,A,419,8.0,5,58.1,50,18,21.6,s34_e149_RES29310,800,-33.2069,149.9906,421,58.1,39.8,2032,1.54,37.6,s34_e150_RES2679,381,-33.1261,150.1228,325,58.1,48.8,361,1.14,50.7,746,67
s18_e145_RES9585 & s18_e145_RES4629,A,651,8.68,7,37.6,50,18,7.8,s18_e145_RES9585,691,-17.2147,145.6319,220,37.6,27.3,2570,1.86,20.2,s18_e145_RES4629,40,-17.1297,145.7044,265,38.1,29.3,1991,3.01,12.7,485,103
s38_e146_RES112117 & s38_e146_RES126734,A,604,4.85,12,40.3,50,18,9.0,s38_e146_RES112117,1086,-37.7706,146.1944,146,41.2,47.7,731,2.0,20.6,s38_e146_RES126734,482,-37.8508,146.1919,197,40.3,50.5,773,2.51,16.1,343,145
s38_e146_RES65219 & s38_e146_RES66609,A,662,3.55,19,36.2,50,18,4.8,s38_e146_RES65219,1072,-37.5061,146.4442,146,36.2,74.6,1348,5.57,6.5,s38_e146_RES66609,410,-37.515,146.5125,167,37.1,57.9,368,2.05,18.1,313,159
s38_e146_RES118603 & s38_e146_RES131844,A,587,4.58,13,41.6,50,18,5.6,s38_e146_RES118603,952,-37.8047,146.1078,264,42.1,41.1,1334,4.32,9.8,s38_e146_RES131844,365,-37.8808,146.1428,131,41.6,61.8,588,3.18,13.1,395,126
s38_e146_RES108811 & s38_e146_RES134537,A,720,12.79,6,34.0,50,18,11.8,s38_e146_RES108811,1030,-37.7517,146.1739,163,34.0,37.4,1753,1.72,19.7,s38_e146_RES134537,310,-37.8989,146.1925,183,34.1,47.3,520,1.15,29.6,346,144
s38_e146_RES114635 & s38_e146_RES124398,A,490,5.18,9,48.8,50,18,6.9,s38_e146_RES114635,580,-37.7819,146.5889,139,48.8,76.8,1440,6.46,7.5,s38_e146_RES124398,90,-37.8372,146.7053,425,49.5,23.7,515,0.66,75.2,564,88
s38_e146_RES116197 & s38_e146_RES119540,A,670,6.14,11,36.1,50,18,4.0,s38_e146_RES116197,1060,-37.7906,146.3122,115,36.1,75.0,2167,7.6,4.8,s38_e146_RES119540,390,-37.8103,146.4125,190,36.8,45.2,431,1.52,24.3,305,163
s38_e146_RES119922 & s38_e145_RES90825,A,409,4.72,9,60.7,50,18,8.7,s38_e146_RES119922,700,-37.8122,146.05,232,61.1,60.6,793,5.15,11.9,s38_e145_RES90825,291,-37.8539,145.9992,235,60.7,37.3,705,1.83,33.2,467,107
s42_e146_RES46488 & s42_e146_RES37467,A,542,5.04,11,42.5,50,18,9.1,s42_e146_RES46488,732,-41.6422,146.8,172,44.3,46.3,2349,4.78,9.3,s42_e146_RES37467,190,-41.5444,146.7886,1007,42.5,7.6,501,0.07,588.7,1179,42
s42_e146_RES22353 & s42_e146_RES19516,A,373,1.66,22,66.2,50,18,11.4,s42_e146_RES22353,513,-41.3864,146.0706,393,66.2,25.6,5172,3.05,21.7,s42_e146_RES19516,140,-41.3589,146.1483,234,67.3,68.4,332,2.82,23.9,627,79
s42_e146_RES48464 & s42_e146_RES54542,A,404,7.11,6,60.0,50,18,15.9,s42_e146_RES48464,855,-41.6575,146.1731,440,60.0,21.4,8150,2.99,20.1,s42_e146_RES54542,451,-41.7297,146.2156,801,61.4,37.2,839,0.79,77.4,1241,40
s30_e152_RES12379 & s30_e152_RES17286,A,632,10.8,6,38.3,50,18,20.7,s30_e152_RES12379,993,-29.135,152.1017,304,38.3,28.2,1064,1.17,32.7,s30_e152_RES17286,361,-29.1817,152.2444,396,38.4,22.2,717,0.68,56.6,700,71
s30_e152_RES10529 & s30_e152_RES7842,A,710,6.21,11,33.9,50,18,4.5,s30_e152_RES10529,950,-29.1167,152.2867,157,33.9,51.8,2364,6.86,4.9,s30_e152_RES7842,240,-29.0875,152.355,321,34.3,22.8,582,0.7,49.3,478,104
s30_e152_RES6143 & s30_e152_RES13875,A,474,8.67,5,51.2,50,18,25.7,s30_e152_RES6143,864,-29.0675,152.1261,389,51.2,39.7,937,1.52,33.7,s30_e152_RES13875,390,-29.1489,152.2419,413,51.2,25.7,821,0.47,108.4,802,62
s30_e152_RES58366 & s30_e152_RES63111,A,511,2.19,23,46.8,50,18,5.1,s30_e152_RES58366,761,-29.7967,152.2972,170,46.8,62.0,3387,8.63,5.4,s30_e152_RES63111,250,-29.8403,152.3172,443,47.5,20.4,926,0.64,74.3,613,81
s30_e152_RES72537 & s30_e152_RES72378,A,482,9.31,5,49.3,50,18,16.2,s30_e152_RES72537,972,-29.9864,152.0339,456,49.3,26.6,878,0.83,59.5,s30_e152_RES72378,490,-29.9844,152.1344,182,51.3,61.7,453,2.3,22.3,638,78
s30_e152_RES47712 & s30_e152_RES52815,A,672,13.45,5,36.3,50,18,12.7,s30_e152_RES47712,972,-29.6267,152.0792,279,36.3,29.5,1851,1.11,32.6,s30_e152_RES52815,300,-29.7386,152.2197,289,36.4,28.9,951,1.75,20.8,568,88
s30_e152_RES36605 & s30_e152_RES32232,A,452,8.73,5,53.8,50,18,16.6,s30_e152_RES36605,903,-29.4542,152.1372,416,53.8,28.0,551,0.68,78.8,s30_e152_RES32232,451,-29.3947,152.2428,317,55.7,30.3,1308,2.66,21.0,733,68
s30_e152_RES11189 & s30_e152_RES19439,A,701,6.43,11,33.7,50,18,3.8,s30_e152_RES11189,1002,-29.1236,152.2739,133,33.9,56.3,4041,7.1,4.8,s30_e152_RES19439,301,-29.2067,152.2875,194,33.7,52.7,416,1.86,18.1,327,152
s43_e146_RES23243 & s43_e146_RES22537,A,340,4.64,7,71.1,50,18,38.6,s43_e146_RES23243,600,-42.3122,146.7094,417,73.7,16.5,436,0.23,325.0,s43_e146_RES22537,260,-42.3033,146.8017,322,71.1,52.1,338,1.62,43.8,739,67
s43_e146_RES15427 & s43_e146_RES16358,A,489,8.85,6,49.2,50,18,28.2,s43_e146_RES15427,830,-42.2256,146.6669,419,49.3,14.5,1474,0.45,109.2,s43_e146_RES16358,341,-42.2364,146.8142,177,49.2,54.4,267,1.3,38.0,596,83
s43_e146_RES17985 & s43_e146_RES27000,A,379,3.71,10,63.6,50,18,10.6,s43_e146_RES17985,650,-42.2517,146.4875,555,63.6,11.0,1683,0.43,148.5,s43_e146_RES27000,271,-42.3536,146.5089,163,64.8,94.3,644,5.7,11.4,718,69
s43_e146_RES40678 & s43_e146_RES38903,A,432,4.66,9,57.0,50,18,10.4,s43_e146_RES40678,535,-42.5289,146.5767,366,57.0,80.8,1509,4.32,13.2,s43_e146_RES38903,103,-42.5069,146.6822,445,57.3,27.3,1279,1.19,48.1,811,61
s43_e146_RES64302 & s43_e146_RES68260,A,690,9.73,7,34.9,50,18,5.5,s43_e146_RES64302,740,-42.9036,146.9475,163,35.3,69.8,2100,4.91,7.2,s43_e146_RES68260,50,-42.9786,146.8542,252,34.9,25.3,1215,1.44,24.3,415,120
s21_e145_RES10057 & s21_e145_RES13394,A,299,3.03,10,79.1,50,18,13.1,s21_e145_RES10057,730,-20.2753,145.3217,708,79.1,28.8,5448,3.26,24.3,s21_e145_RES13394,431,-20.3292,145.4039,694,79.5,31.5,4384,2.78,28.6,1402,35
s31_e139_RES6177 & s31_e139_RES6320,A,408,4.78,9,58.1,50,18,8.8,s31_e139_RES6177,610,-30.1111,139.4314,288,58.7,50.7,1824,5.11,11.5,s31_e139_RES6320,202,-30.1139,139.5022,300,58.1,52.7,350,1.55,37.5,588,85
s17_e144_RES48838 & s17_e144_RES45392,A,291,2.19,13,79.2,50,18,27.0,s17_e144_RES48838,581,-16.7925,144.8147,339,86.0,39.0,1117,1.58,54.4,s17_e144_RES45392,290,-16.7325,144.8458,902,79.2,24.9,1387,1.48,53.6,1241,40
s17_e144_RES22729 & s17_e144_RES29426,A,510,5.77,9,45.9,50,18,13.3,s17_e144_RES22729,900,-16.3219,144.7803,345,45.9,33.0,2169,2.46,18.7,s17_e144_RES29426,390,-16.3942,144.725,624,47.0,22.4,2319,1.02,45.9,969,51
s17_e144_RES25296 & s17_e144_RES31394,A,421,4.29,10,55.8,50,18,15.9,s17_e144_RES25296,861,-16.3514,144.8042,362,56.4,37.9,2226,3.14,17.9,s17_e144_RES31394,440,-16.4206,144.7994,447,55.8,26.6,903,0.39,141.6,809,61
s17_e144_RES11656 & s17_e144_RES7501,A,690,4.74,15,34.5,50,18,5.2,s17_e144_RES11656,1080,-16.1628,144.9622,143,34.5,57.3,3146,5.46,6.3,s17_e144_RES7501,390,-16.1056,144.9442,153,34.7,45.2,366,1.22,28.3,296,168
s17_e144_RES26186 & s17_e144_RES31483,A,420,4.29,10,56.3,50,18,10.0,s17_e144_RES26186,800,-16.3606,144.7869,375,56.3,52.1,3381,3.23,17.4,s17_e144_RES31483,380,-16.4219,144.7397,643,57.7,30.1,2391,2.47,23.4,1018,49
s17_e144_RES10712 & s17_e144_RES4988,A,602,5.23,12,39.6,50,18,4.8,s17_e144_RES10712,943,-16.1472,144.9656,107,40.1,86.5,726,6.45,6.2,s17_e144_RES4988,341,-16.0697,144.9433,237,39.6,44.7,909,1.9,20.8,344,145
s17_e144_RES10326 & s17_e144_RES2575,A,740,8.61,9,32.7,50,18,4.2,s17_e144_RES10326,1040,-16.1422,144.9817,81,32.7,70.1,3418,7.49,4.4,s17_e144_RES2575,300,-16.0319,144.9183,237,32.8,27.9,240,0.36,90.9,318,157
s22_e148_RES7494 & s22_e148_RES11269,B,699,6.16,11,34.1,50,18,3.3,s22_e148_RES7494,820,-21.0892,148.5042,146,34.6,72.6,2049,5.33,6.5,s22_e148_RES11269,121,-21.1367,148.5831,211,34.1,28.7,3421,5.04,6.8,357,140
s22_e148_RES6627 & s22_e148_RES807,B,660,6.59,10,36.1,50,18,3.3,s22_e148_RES6627,940,-21.0803,148.4686,118,36.1,56.0,3996,8.57,4.2,s22_e148_RES807,280,-21.0106,148.3781,273,36.6,35.7,1105,2.25,16.3,391,127
s22_e148_RES39615 & s22_e148_RES44393,B,262,2.85,9,88.8,50,18,10.2,s22_e148_RES39615,482,-21.5525,148.9333,376,91.9,58.9,3275,7.18,12.8,s22_e148_RES44393,220,-21.6214,148.895,957,88.8,23.1,1975,1.8,49.4,1333,37
s22_e148_RES1092 & s21_e148_RES48227,B,271,5.24,5,88.3,50,18,11.7,s22_e148_RES1092,521,-21.0144,148.2769,416,88.3,68.9,1035,4.27,20.7,s21_e148_RES48227,250,-20.9578,148.3375,799,89.4,28.1,2489,3.3,27.1,1215,41
s22_e148_RES26648 & s22_e148_RES22579,B,600,8.2,7,39.7,50,18,3.5,s22_e148_RES26648,690,-21.355,148.6947,148,39.7,66.4,3247,10.66,3.7,s22_e148_RES22579,90,-21.3092,148.7594,436,39.9,22.0,1032,0.75,53.4,584,85
s22_e148_RES9615 & s22_e148_RES12629,B,323,5.92,5,72.0,50,18,8.8,s22_e148_RES9615,593,-21.1142,148.3453,299,73.9,57.7,4376,6.73,11.0,s22_e148_RES12629,270,-21.1658,148.2744,757,72.0,22.9,2216,1.6,45.0,1056,47
s22_e148_RES7710 & s22_e148_RES10446,B,760,15.2,5,31.4,50,18,3.5,s22_e148_RES7710,860,-21.0911,148.4833,118,31.5,62.9,2584,6.53,4.8,s22_e148_RES10446,100,-21.1242,148.6381,282,31.4,21.6,3500,2.4,13.1,400,125
s22_e148_RES14854 & s22_e148_RES17258,B,161,1.24,13,147.1,50,18,15.7,s22_e148_RES14854,291,-21.2119,148.6683,1333,152.5,14.0,4519,1.93,79.2,s22_e148_RES17258,130,-21.25,148.7036,548,147.1,94.2,911,7.5,19.6,1881,26
s20_e146_RES29041 & s20_e146_RES32845,B,240,3.86,6,99.4,50,18,24.6,s20_e146_RES29041,330,-19.6806,146.6958,599,99.4,51.5,776,1.57,63.3,s20_e146_RES32845,90,-19.7336,146.7419,1128,99.4,24.1,3461,2.47,40.3,1727,28
s20_e146_RES15851 & s20_e146_RES11483,B,460,3.05,15,52.2,50,18,5.4,s20_e146_RES15851,540,-19.4383,146.5336,553,54.2,20.1,4451,2.62,20.7,s20_e146_RES11483,80,-19.3819,146.5875,274,52.2,39.6,3498,7.09,7.4,827,60
s20_e146_RES20835 & s20_e146_RES18335,B,540,4.91,11,42.9,50,18,4.7,s20_e146_RES20835,600,-19.5456,146.6086,189,44.1,54.8,3382,4.9,9.0,s20_e146_RES18335,60,-19.4969,146.68,508,42.9,18.2,10301,4.43,9.7,697,71
s20_e146_RES23737 & s20_e146_RES22086,B,343,4.7,7,67.1,50,18,9.0,s20_e146_RES23737,433,-19.5936,146.6397,257,70.2,63.3,502,2.97,23.6,s20_e146_RES22086,90,-19.5661,146.7211,684,67.1,27.9,6719,4.58,14.6,941,53
s20_e146_RES12998 & s20_e146_RES8269,B,500,3.16,16,47.9,50,18,3.5,s20_e146_RES12998,570,-19.3972,146.4914,251,47.9,32.3,6686,7.55,6.3,s20_e146_RES8269,70,-19.3414,146.5292,437,48.4,20.6,10460,6.17,7.9,688,72
s20_e146_RES22686 & s20_e146_RES18091,B,463,8.48,5,50.3,50,18,5.5,s20_e146_RES22686,513,-19.5769,146.6175,246,51.6,57.1,2776,6.28,8.2,s20_e146_RES18091,50,-19.4908,146.715,717,50.3,14.7,9281,3.03,16.6,963,51
s42_e147_RES47384 & s42_e147_RES51627,B,350,2.11,17,68.0,50,18,7.7,s42_e147_RES47384,800,-41.4361,147.6797,363,70.6,37.6,4784,4.76,14.8,s42_e147_RES51627,450,-41.4664,147.6017,374,68.0,42.2,1952,4.27,15.9,737,67
s42_e147_RES28866 & s42_e147_RES17579,B,400,7.23,6,60.2,50,18,12.9,s42_e147_RES28866,491,-41.3025,147.2447,213,62.2,53.4,2008,3.17,19.6,s42_e147_RES17579,91,-41.2283,147.1517,364,60.2,32.0,1939,1.61,37.4,577,86
s42_e147_RES101106 & s42_e147_RES93127,B,770,7.65,10,29.9,50,18,3.1,s42_e147_RES101106,960,-41.9878,147.1622,134,30.8,44.3,3886,7.7,4.0,s42_e147_RES93127,190,-41.9178,147.2519,366,29.9,21.0,2698,2.12,14.1,500,100
s42_e147_RES34266 & s42_e147_RES27921,B,429,7.39,6,56.1,50,18,7.9,s42_e147_RES34266,720,-41.3478,147.575,159,56.1,66.5,1135,6.08,9.2,s42_e147_RES27921,291,-41.2931,147.6994,303,58.0,35.4,603,1.04,55.7,462,108
s42_e147_RES47375 & s42_e147_RES52876,B,771,12.29,6,30.0,50,18,3.0,s42_e147_RES47375,843,-41.4361,147.4133,87,31.1,77.7,2593,9.96,3.1,s42_e147_RES52876,72,-41.4783,147.2444,254,30.0,36.0,193,0.49,61.3,341,146
s42_e147_RES37841 & s42_e148_RES8480,B,429,5.1,8,56.3,50,18,4.5,s42_e147_RES37841,550,-41.375,147.9903,152,56.3,80.0,1181,9.84,5.7,s42_e148_RES8480,121,-41.3883,148.0864,303,57.9,48.6,602,2.64,21.9,455,109
s42_e147_RES37437 & s42_e147_RES18018,B,582,11.62,5,42.2,50,18,4.9,s42_e147_RES37437,802,-41.3731,147.7706,206,42.2,29.6,6639,7.42,5.7,s42_e147_RES18018,220,-41.2314,147.7328,302,43.1,30.4,2635,1.26,34.1,508,98
s42_e147_RES32564 & s42_e147_RES20373,B,440,8.54,5,53.8,50,18,5.9,s42_e147_RES32564,640,-41.3306,147.5253,424,56.8,22.3,903,0.43,131.6,s42_e147_RES20373,200,-41.2453,147.4597,213,53.8,62.0,3084,8.74,6.2,637,78
s36_e149_RES62709 & s36_e149_RES58897,B,570,10.16,6,41.3,50,18,8.1,s36_e149_RES62709,730,-35.8453,149.6394,302,41.3,26.0,3683,3.84,10.7,s36_e149_RES58897,160,-35.8061,149.7822,312,43.6,33.8,577,1.29,33.7,614,81
s36_e149_RES69591 & s36_e149_RES73395,B,320,5.97,5,74.4,50,18,11.7,s36_e149_RES69591,1111,-35.9319,149.4217,346,74.4,54.5,1125,3.24,23.0,s36_e149_RES73395,791,-35.9842,149.3242,410,74.6,52.3,1401,3.15,23.7,756,66
s36_e149_RES71163 & s36_e149_RES71982,B,601,6.3,10,38.0,50,18,3.7,s36_e149_RES71163,1301,-35.9539,149.0533,113,39.9,82.8,1720,10.81,3.7,s36_e149_RES71982,700,-35.9642,149.1283,778,38.0,7.8,193,0.05,725.4,891,56
s36_e149_RES36119 & s36_e149_RES50842,B,578,10.77,5,41.0,50,18,5.3,s36_e149_RES36119,701,-35.5864,149.8403,240,41.0,32.8,4109,6.41,6.4,s36_e149_RES50842,123,-35.7328,149.8133,287,42.9,39.7,883,1.41,30.4,527,94
s36_e149_RES54065 & s36_e149_RES50991,B,610,11.82,5,38.2,50,18,4.9,s36_e149_RES54065,740,-35.7614,149.6414,142,39.2,60.8,3422,6.47,6.1,s36_e149_RES50991,130,-35.7342,149.8011,272,38.2,36.3,577,1.43,26.7,414,120
s36_e149_RES52564 & s36_e149_RES48628,B,453,3.25,14,51.3,50,18,4.1,s36_e149_RES52564,1164,-35.7486,149.5267,107,52.6,85.7,1791,9.99,5.3,s36_e149_RES48628,711,-35.7072,149.5817,365,51.3,36.9,1676,2.63,19.5,472,105
s36_e149_RES72605 & s36_e149_RES73930,B,561,4.22,13,41.6,50,18,2.9,s36_e149_RES72605,1301,-35.9725,149.0411,94,42.7,89.5,2024,11.52,3.7,s36_e149_RES73930,740,-35.9928,149.1033,242,41.6,64.6,836,3.25,12.8,336,148
s37_e148_RES22088 & s37_e148_RES28673,B,382,5.35,7,63.0,50,18,6.5,s37_e148_RES22088,1142,-36.4053,148.6875,267,63.0,41.2,7650,8.54,7.4,s37_e148_RES28673,760,-36.4811,148.7761,534,63.5,30.7,946,1.14,55.8,801,62
s35_e150_RES29728 & s35_e150_RES30819,B,582,11.38,5,41.4,50,18,7.2,s35_e150_RES29728,632,-34.5211,150.5697,361,41.6,13.3,1571,0.36,115.0,s35_e150_RES30819,50,-34.5392,150.7425,132,41.4,63.5,948,5.37,7.7,493,101
s35_e150_RES26537 & s35_e150_RES20417,B,270,2.2,12,88.1,50,18,10.5,s35_e150_RES26537,570,-34.4761,150.0856,430,88.1,54.3,2801,5.27,16.7,s35_e150_RES20417,300,-34.4014,150.1094,299,89.5,61.2,455,3.17,28.3,729,68
s35_e150_RES31669 & s35_e150_RES29150,B,620,12.23,5,38.1,50,18,6.9,s35_e150_RES31669,650,-34.5542,150.5836,202,39.3,37.3,2254,3.01,13.1,s35_e150_RES29150,30,-34.5125,150.7622,326,38.1,23.0,2952,2.65,14.4,528,94
s35_e150_RES13092 & s35_e150_RES15957,B,470,2.87,16,51.1,50,18,3.6,s35_e150_RES13092,800,-34.3164,150.0014,159,51.1,68.8,3448,11.46,4.5,s35_e150_RES15957,330,-34.3569,150.0333,193,51.4,63.7,451,2.89,17.8,352,142
