Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s38_e148_RES48667 & s38_e148_RES50814,E,260,2.3,11,9.3,5,6,3.6,s38_e148_RES48667,450,-37.5094,148.6903,43,9.3,41.5,817,2.12,4.4,s38_e148_RES50814,190,-37.5292,148.6439,76,9.5,29.3,485,0.48,19.7,119,42
s38_e148_RES18566 & s38_e148_RES25472,E,499,7.87,6,4.7,5,6,1.7,s38_e148_RES18566,950,-37.2236,148.0406,25,5.0,31.1,610,1.22,4.0,s38_e148_RES25472,451,-37.3025,148.0458,23,4.7,45.8,499,1.62,2.9,48,104
s38_e148_RES11741 & s38_e148_RES16981,E,370,5.73,6,6.5,5,6,2.6,s38_e148_RES11741,1170,-37.1497,148.0269,41,6.5,26.3,1930,1.23,5.3,s38_e148_RES16981,800,-37.2053,148.0611,49,6.6,38.8,572,1.28,5.2,90,55
s37_e145_RES13246 & s37_e145_RES9468,E,471,8.38,6,5.0,5,6,2.9,s37_e145_RES13246,691,-36.8358,145.87,32,5.0,29.6,902,1.34,3.8,s37_e145_RES9468,220,-36.775,145.9608,124,5.4,9.8,2119,0.44,12.3,156,32
s37_e145_RES13821 & s37_e145_RES13073,E,330,2.56,13,7.0,5,6,2.6,s37_e145_RES13821,540,-36.8436,145.6461,55,7.2,30.4,1457,1.98,3.6,s37_e145_RES13073,210,-36.8336,145.6164,86,7.0,24.0,1723,0.81,8.7,141,35
s37_e145_RES18008 & s37_e146_RES83163,E,460,8.07,6,5.1,5,6,2.5,s37_e145_RES18008,730,-36.8944,145.9197,21,5.3,47.1,451,1.75,3.0,s37_e146_RES83163,270,-36.9239,146.0075,101,5.1,8.7,1142,0.36,14.3,122,40
s37_e145_RES19780 & s37_e145_RES23883,E,178,1.89,9,13.9,5,6,8.0,s37_e145_RES19780,590,-36.9131,145.8525,108,13.9,26.1,395,0.5,27.9,s37_e145_RES23883,412,-36.9481,145.8389,82,14.1,35.0,617,1.26,11.2,190,26
s37_e145_RES12187 & s37_e145_RES10526,E,384,5.29,7,6.2,5,6,2.7,s37_e145_RES12187,574,-36.8208,145.6939,47,6.2,30.9,2384,1.59,3.9,s37_e145_RES10526,190,-36.7964,145.6225,104,6.4,9.7,2631,0.75,8.5,151,33
s37_e145_RES7827 & s37_e145_RES5837,E,350,4.66,8,6.6,5,6,3.1,s37_e145_RES7827,590,-36.7497,145.82,45,6.6,25.3,1811,1.33,4.9,s37_e145_RES5837,240,-36.7167,145.8683,71,6.7,18.6,1557,0.84,8.0,116,43
s37_e145_RES17281 & s37_e146_RES63262,E,571,10.53,5,4.1,5,6,2.2,s37_e145_RES17281,801,-36.8853,145.91,27,4.1,21.0,3068,1.79,2.3,s37_e146_RES63262,230,-36.8081,146.0158,130,5.5,9.2,525,0.13,42.4,157,31
s37_e145_RES6015 & s37_e145_RES4619,E,342,3.95,9,7.2,5,6,2.6,s37_e145_RES6015,542,-36.72,145.9272,43,7.2,43.2,1069,2.38,3.0,s37_e145_RES4619,200,-36.6933,145.9822,177,7.4,8.3,2769,0.41,18.1,220,22
s37_e145_RES18341 & s37_e146_RES69494,E,429,7.27,6,5.5,5,6,2.3,s37_e145_RES18341,671,-36.8986,145.9411,30,5.7,40.5,1031,2.05,2.8,s37_e146_RES69494,242,-36.8394,146.0183,76,5.5,14.9,1155,0.45,12.2,106,47
s37_e145_RES18413 & s37_e145_RES24607,E,423,8.94,5,5.5,5,6,3.1,s37_e145_RES18413,753,-36.8992,145.8858,34,5.5,32.7,944,1.29,4.2,s37_e145_RES24607,330,-36.955,145.7933,65,5.5,17.6,802,0.47,11.7,99,50
s37_e145_RES19595 & s38_e145_RES62,E,453,8.47,5,5.1,5,6,2.3,s37_e145_RES19595,753,-36.9114,145.8808,25,5.3,42.1,772,1.81,2.9,s38_e145_RES62,300,-37.0008,145.9089,65,5.1,20.9,635,0.5,10.2,90,55
s37_e145_RES10607 & s37_e145_RES9466,E,320,5.43,6,7.2,5,6,3.7,s37_e145_RES10607,570,-36.7975,145.8547,70,7.2,21.6,2026,1.03,7.0,s37_e145_RES9466,250,-36.775,145.9267,52,7.4,28.5,692,0.96,7.7,122,40
s37_e145_RES27432 & s38_e145_RES847,E,250,2.86,9,9.5,5,6,3.8,s37_e145_RES27432,510,-36.9878,145.5542,107,9.5,19.5,3387,1.66,5.7,s38_e145_RES847,260,-37.0111,145.6031,109,9.6,21.3,1277,0.86,11.2,216,23
s37_e145_RES6979 & s37_e145_RES5879,E,327,4.38,7,7.2,5,6,2.6,s37_e145_RES6979,537,-36.7364,145.9122,49,7.2,32.3,2453,1.92,3.7,s37_e145_RES5879,210,-36.7172,145.9764,98,7.2,10.2,3968,0.86,8.4,147,34
s37_e145_RES23387 & s37_e145_RES17176,E,260,4.4,6,8.8,5,6,4.0,s37_e145_RES23387,510,-36.9433,145.5081,84,8.8,25.7,2370,1.32,6.6,s37_e145_RES17176,250,-36.8839,145.5306,144,9.0,17.3,1803,0.87,10.3,228,21
s34_e138_RES4254 & s34_e138_RES3800,E,451,7.71,6,5.2,5,6,3.2,s34_e138_RES4254,481,-33.09,138.1806,32,5.2,35.1,346,0.78,6.7,s34_e138_RES3800,30,-33.0819,138.0775,82,5.3,13.6,2817,0.88,6.1,114,43
s34_e138_RES8264 & s34_e138_RES9838,E,400,7.56,5,5.9,5,6,3.4,s34_e138_RES8264,430,-33.1772,138.1936,71,5.9,26.4,428,0.58,10.3,s34_e138_RES9838,30,-33.2114,138.0986,86,5.9,12.5,4016,1.14,5.2,157,31
s34_e138_RES1569 & s34_e138_RES2832,E,390,6.67,6,5.8,5,6,3.6,s34_e138_RES1569,410,-33.0322,138.15,41,6.1,38.9,305,0.83,7.3,s34_e138_RES2832,20,-33.0622,138.0667,100,5.8,12.4,3705,0.81,7.3,141,35
s34_e138_RES6983 & s34_e138_RES7365,E,464,9.21,5,5.0,5,6,3.2,s34_e138_RES6983,474,-33.15,138.1906,42,5.0,22.9,660,0.78,6.4,s34_e138_RES7365,10,-33.1594,138.0675,75,5.3,9.5,3750,0.82,6.5,117,42
s34_e138_RES5765 & s34_e138_RES5317,E,430,7.23,6,5.4,5,6,3.0,s34_e138_RES5765,480,-33.1203,138.1917,55,5.4,24.9,516,0.51,10.6,s34_e138_RES5317,50,-33.11,138.0947,63,5.6,17.0,2848,1.38,4.1,118,42
s34_e138_RES3748 & s34_e138_RES4466,E,501,6.85,7,4.7,5,6,2.0,s34_e138_RES3748,541,-33.0808,138.1706,20,4.7,45.5,774,1.53,3.1,s34_e138_RES4466,40,-33.0942,138.0836,69,4.7,13.6,3127,0.85,5.5,89,56
s34_e138_RES5156 & s34_e138_RES4357,E,520,8.41,6,4.6,5,6,2.0,s34_e138_RES5156,542,-33.1069,138.1769,21,4.6,46.6,883,1.57,2.9,s34_e138_RES4357,22,-33.0922,138.0681,66,4.6,12.2,3391,0.69,6.6,87,57
s34_e138_RES3156 & s34_e138_RES3315,E,409,6.44,6,5.8,5,6,2.5,s34_e138_RES3156,470,-33.0697,138.1831,41,5.9,28.7,573,0.72,8.2,s34_e138_RES3315,61,-33.0725,138.1003,61,5.8,20.6,2585,1.65,3.5,102,49
s34_e138_RES2882 & s34_e138_RES4375,E,552,9.11,6,4.3,5,6,1.8,s34_e138_RES2882,563,-33.0633,138.1694,23,4.4,30.1,1610,1.91,2.3,s34_e138_RES4375,11,-33.0925,138.0578,63,4.3,10.3,2487,0.54,8.0,86,58
s34_e138_RES3271 & s34_e138_RES3169,E,480,6.81,7,4.8,5,6,1.7,s34_e138_RES3271,510,-33.0717,138.1725,19,5.0,54.4,381,1.61,3.1,s34_e138_RES3169,30,-33.07,138.0808,61,4.8,16.7,3071,1.24,3.8,80,62
s34_e138_RES4817 & s34_e138_RES5070,E,490,8.41,6,4.8,5,6,2.0,s34_e138_RES4817,510,-33.1,138.1747,23,5.0,50.1,464,1.54,3.2,s34_e138_RES5070,20,-33.105,138.0675,72,4.8,12.9,3303,0.9,5.3,95,52
s34_e138_RES6964 & s34_e138_RES8178,E,491,8.18,6,4.8,5,6,2.0,s34_e138_RES6964,501,-33.1497,138.1772,23,4.8,36.7,1172,1.44,3.3,s34_e138_RES8178,10,-33.175,138.0742,89,4.8,10.4,4198,0.98,4.9,112,44
s34_e138_RES1120 & s34_e138_RES2310,E,470,8.81,5,4.9,5,6,2.7,s34_e138_RES1120,500,-33.0219,138.1767,50,4.9,22.0,1715,0.88,5.5,s34_e138_RES2310,30,-33.0489,138.0683,71,5.1,13.0,3256,0.97,5.3,121,41
s34_e138_RES7177 & s34_e138_RES8010,E,400,7.81,5,5.9,5,6,2.8,s34_e138_RES7177,440,-33.1547,138.2036,50,6.1,30.3,624,0.58,10.6,s34_e138_RES8010,40,-33.1717,138.1011,56,5.9,20.6,2429,1.58,3.7,106,47
s34_e138_RES5331 & s34_e138_RES4843,E,499,9.63,5,4.6,5,6,2.1,s34_e138_RES5331,510,-33.1103,138.1864,32,4.7,31.7,1243,1.39,3.4,s34_e138_RES4843,11,-33.1006,138.0603,57,4.6,16.8,4036,0.81,5.6,89,56
s34_e138_RES2379 & s34_e138_RES1819,E,540,8.67,6,4.6,5,6,1.5,s34_e138_RES2379,560,-33.0508,138.1567,15,4.6,40.2,1032,2.37,1.9,s34_e138_RES1819,20,-33.0375,138.0442,103,4.7,8.3,4104,0.6,7.9,118,42
s34_e138_RES5949 & s34_e138_RES6511,E,450,8.03,6,5.4,5,6,2.2,s34_e138_RES5949,480,-33.125,138.1917,46,5.5,29.8,1031,1.45,3.8,s34_e138_RES6511,30,-33.1389,138.0789,84,5.4,15.0,3781,1.06,5.1,130,38
s28_e152_RES30215 & s28_e152_RES28377,E,340,3.33,10,7.1,5,6,3.0,s28_e152_RES30215,430,-27.4006,152.7806,39,7.2,39.7,1460,1.91,3.8,s28_e152_RES28377,90,-27.3781,152.825,99,7.1,15.6,929,0.48,14.7,138,36
s28_e152_RES9761 & s28_e152_RES9504,E,300,3.1,10,7.9,5,6,3.5,s28_e152_RES9761,340,-27.1328,152.8272,38,7.9,53.3,456,1.76,4.5,s28_e152_RES9504,40,-27.1286,152.8656,121,8.1,16.7,1068,0.51,16.0,159,31
s28_e152_RES50251 & s28_e152_RES51593,E,310,3.45,9,7.5,5,6,3.5,s28_e152_RES50251,500,-27.7381,152.1692,45,7.6,37.2,643,1.52,5.0,s28_e152_RES51593,190,-27.7525,152.2169,140,7.5,15.1,1359,0.65,11.5,185,27
s28_e152_RES7801 & s28_e152_RES13441,E,320,6.19,5,7.6,5,6,5.5,s28_e152_RES7801,400,-27.1069,152.7722,56,7.6,31.3,484,0.76,10.0,s28_e152_RES13441,80,-27.1811,152.7739,111,7.6,18.1,988,0.63,12.1,167,29
s28_e152_RES1390 & s27_e152_RES65072,E,190,2.48,8,12.3,5,6,9.7,s28_e152_RES1390,320,-27.0186,152.1903,84,12.3,34.3,721,1.14,10.8,s27_e152_RES65072,130,-26.9933,152.2433,197,12.3,12.7,313,0.13,93.3,281,17
s28_e152_RES45329 & s28_e152_RES42147,E,262,4.62,6,9.0,5,6,6.1,s28_e152_RES45329,462,-27.6778,152.0897,53,9.1,34.0,565,0.96,9.5,s28_e152_RES42147,200,-27.6303,152.0747,114,9.0,17.7,826,0.53,17.0,167,29
s28_e152_RES7130 & s28_e152_RES10383,E,381,3.75,10,6.2,5,6,2.5,s28_e152_RES7130,491,-27.0978,152.7433,43,6.3,24.8,2084,0.95,6.7,s28_e152_RES10383,110,-27.1414,152.7608,40,6.2,31.7,2145,1.57,4.0,83,60
s28_e152_RES55889 & s28_e152_RES52274,E,346,4.58,8,6.8,5,6,3.4,s28_e152_RES55889,446,-27.7914,152.3969,35,6.8,46.5,584,1.83,3.7,s28_e152_RES52274,100,-27.7586,152.4519,197,7.3,7.4,897,0.16,47.1,232,21
s28_e152_RES73432 & s28_e152_RES67503,E,361,7.05,5,6.7,5,6,3.9,s28_e152_RES73432,741,-27.9622,152.2286,42,6.7,31.7,503,0.99,6.8,s28_e152_RES67503,380,-27.9028,152.2725,49,6.9,21.6,623,0.73,9.4,91,54
s28_e152_RES4085 & s28_e152_RES5356,E,168,2.24,8,13.7,5,6,10.7,s28_e152_RES4085,370,-27.0519,152.1869,134,13.7,27.7,1950,0.99,13.8,s28_e152_RES5356,202,-27.0686,152.2186,159,13.7,24.5,178,0.3,46.2,293,17
s28_e152_RES27853 & s28_e152_RES29579,E,399,6.4,6,5.9,5,6,2.9,s28_e152_RES27853,631,-27.3703,152.1661,35,5.9,34.4,1090,1.37,4.3,s28_e152_RES29579,232,-27.3933,152.2325,43,6.1,30.4,370,0.66,9.3,78,64
s28_e152_RES5607 & s28_e152_RES7565,E,400,7.47,5,5.9,5,6,3.3,s28_e152_RES5607,461,-27.0725,152.7475,52,5.9,26.4,477,0.53,11.1,s28_e152_RES7565,61,-27.1036,152.8319,44,6.0,29.3,1322,1.28,4.7,96,52
s28_e152_RES71733 & s28_e152_RES64801,E,310,5.34,6,7.9,5,6,4.2,s28_e152_RES71733,690,-27.945,152.2086,53,7.9,27.6,674,1.13,7.0,s28_e152_RES64801,380,-27.8781,152.2008,58,7.9,30.8,540,0.77,10.3,111,45
s28_e152_RES66370 & s28_e152_RES61752,E,310,4.08,8,7.6,5,6,3.2,s28_e152_RES66370,620,-27.8933,152.1517,35,7.7,46.0,480,1.76,4.4,s28_e152_RES61752,310,-27.8439,152.1864,65,7.6,25.7,451,0.67,11.4,100,50
s28_e152_RES24391 & s28_e152_RES25261,E,330,4.7,7,7.1,5,6,3.2,s28_e152_RES24391,520,-27.3231,152.2078,50,7.1,31.8,1330,1.09,6.5,s28_e152_RES25261,190,-27.3336,152.2697,38,7.3,43.8,336,1.17,6.2,88,56
s28_e152_RES3156 & s28_e152_RES4186,E,342,4.25,8,6.8,5,6,2.9,s28_e152_RES3156,382,-27.0406,152.8033,43,6.9,38.0,2098,2.26,3.1,s28_e152_RES4186,40,-27.0528,152.8675,137,6.8,5.8,590,0.09,77.3,180,27
s28_e152_RES7376 & s28_e152_RES11757,E,391,5.99,7,6.1,5,6,2.7,s28_e152_RES7376,482,-27.1014,152.7444,42,6.1,32.3,2142,1.22,5.0,s28_e152_RES11757,91,-27.1603,152.7708,51,6.2,28.8,841,1.05,5.9,93,53
s28_e152_RES24097 & s28_e152_RES26823,E,382,6.92,6,6.0,5,6,3.4,s28_e152_RES24097,512,-27.3189,152.215,42,6.0,33.9,1046,1.23,4.9,s28_e152_RES26823,130,-27.3547,152.2958,112,6.5,14.9,1125,0.57,11.4,154,32
s28_e152_RES30501 & s28_e152_RES35539,E,480,9.6,5,5.1,5,6,2.7,s28_e152_RES30501,671,-27.4044,152.1478,25,5.1,30.1,1532,1.79,2.9,s28_e152_RES35539,191,-27.4886,152.0911,67,5.1,11.7,171,0.07,67.8,92,54
s28_e152_RES44055 & s28_e152_RES41833,E,273,3.26,8,8.7,5,6,3.4,s28_e152_RES44055,443,-27.6603,152.0869,43,8.7,53.1,466,1.63,5.4,s28_e152_RES41833,170,-27.6247,152.1017,124,9.0,20.3,2341,0.95,9.4,167,29
s28_e152_RES45696 & s28_e152_RES43973,E,300,2.49,12,7.9,5,6,2.9,s28_e152_RES45696,460,-27.6828,152.1175,43,7.9,44.7,2081,1.9,4.2,s28_e152_RES43973,160,-27.6589,152.1575,113,7.9,18.0,2298,0.78,10.1,156,32
s28_e152_RES61191 & s28_e152_RES60138,E,341,2.12,16,6.9,5,6,2.0,s28_e152_RES61191,621,-27.8375,152.1439,34,7.0,36.7,1000,2.53,2.8,s28_e152_RES60138,280,-27.8272,152.1731,60,6.9,28.7,400,0.88,7.9,94,53
s28_e152_RES29132 & s28_e152_RES27784,E,572,8.12,7,4.3,5,6,1.5,s28_e152_RES29132,742,-27.3883,152.1586,17,4.4,36.7,1481,2.56,1.7,s28_e152_RES27784,170,-27.3692,152.2486,49,4.3,19.5,418,0.32,13.6,66,75
s28_e152_RES69300 & s28_e152_RES62257,E,402,6.95,6,5.9,5,6,2.8,s28_e152_RES69300,692,-27.9203,152.1931,23,5.9,51.8,420,1.58,3.7,s28_e152_RES62257,290,-27.8503,152.2206,58,5.9,16.8,807,0.5,11.7,81,61
s28_e152_RES49461 & s28_e152_RES46281,E,260,3.0,9,8.9,5,6,3.8,s28_e152_RES49461,450,-27.7292,152.1589,56,9.1,42.6,517,1.4,6.5,s28_e152_RES46281,190,-27.6917,152.1389,79,8.9,24.2,972,1.0,8.9,135,37
s28_e152_RES26806 & s28_e152_RES27757,E,410,4.58,9,5.9,5,6,1.9,s28_e152_RES26806,470,-27.3544,152.8036,26,6.0,46.6,2170,2.91,2.1,s28_e152_RES27757,60,-27.3686,152.8728,136,5.9,9.6,693,0.17,34.5,162,30
s28_e152_RES23074 & s28_e152_RES26303,E,361,5.09,7,6.7,5,6,2.6,s28_e152_RES23074,491,-27.3064,152.2611,37,6.7,46.3,888,2.04,3.3,s28_e152_RES26303,130,-27.3467,152.3122,100,6.7,17.1,1142,0.52,13.0,137,36
s28_e152_RES6110 & s28_e152_RES4409,E,431,7.68,6,5.5,5,6,2.7,s28_e152_RES6110,492,-27.0808,152.7525,32,5.8,24.5,1902,1.08,5.3,s28_e152_RES4409,61,-27.0556,152.8378,42,5.5,31.1,635,0.99,5.6,74,67
s28_e152_RES25816 & s28_e152_RES22486,E,382,5.7,7,6.3,5,6,2.3,s28_e152_RES25816,432,-27.3408,152.7786,23,6.3,52.6,617,2.33,2.7,s28_e152_RES22486,50,-27.2969,152.8361,115,6.3,12.0,1169,0.42,15.2,138,36
s28_e152_RES31889 & s28_e152_RES35447,E,290,5.35,5,8.1,5,6,4.2,s28_e152_RES31889,540,-27.4222,152.1369,57,8.1,32.4,1505,1.05,7.7,s28_e152_RES35447,250,-27.4869,152.1275,48,8.2,33.4,425,0.89,9.2,105,47
s28_e152_RES29832 & s28_e152_RES33043,E,369,6.32,6,6.4,5,6,2.8,s28_e152_RES29832,650,-27.3961,152.1361,39,6.5,40.7,1004,1.43,4.5,s28_e152_RES33043,281,-27.4419,152.0867,58,6.4,28.0,1251,0.84,7.5,97,51
s28_e152_RES33057 & s28_e152_RES33922,E,340,3.65,9,6.9,5,6,2.3,s28_e152_RES33057,600,-27.4422,152.0019,31,7.1,41.3,1052,2.14,3.3,s28_e152_RES33922,260,-27.4592,152.0428,81,6.9,18.1,1874,0.91,7.6,112,44
s28_e152_RES72283 & s28_e152_RES67276,E,240,3.19,8,9.7,5,6,4.2,s28_e152_RES72283,660,-27.95,152.19,89,9.7,23.9,736,1.1,8.8,s28_e152_RES67276,420,-27.9003,152.2142,66,9.8,37.8,536,1.24,7.9,155,32
s28_e152_RES25740 & s28_e152_RES24986,E,250,4.36,6,9.7,5,6,4.4,s28_e152_RES25740,320,-27.3397,152.7936,33,9.7,56.1,617,1.94,5.0,s28_e152_RES24986,70,-27.3297,152.8567,128,9.8,19.4,549,0.3,32.7,161,31
s28_e152_RES29523 & s28_e152_RES28545,E,302,5.55,5,7.6,5,6,3.5,s28_e152_RES29523,482,-27.3928,152.2081,58,7.9,39.0,669,1.31,6.1,s28_e152_RES28545,180,-27.3808,152.2681,68,7.6,25.4,771,0.9,8.4,126,39
s28_e152_RES19989 & s28_e152_RES19315,E,237,4.25,6,9.8,5,6,5.2,s28_e152_RES19989,530,-27.265,152.0925,78,9.8,27.1,1002,0.7,14.1,s28_e152_RES19315,293,-27.2569,152.1589,72,10.1,25.6,772,1.23,8.3,150,33
s28_e152_RES7004 & s28_e152_RES12438,E,369,6.8,5,6.4,5,6,2.8,s28_e152_RES7004,480,-27.0956,152.7522,42,6.4,34.7,2437,1.27,5.0,s28_e152_RES12438,111,-27.1689,152.7592,42,6.5,36.6,504,1.0,6.5,84,59
s28_e152_RES23316 & s28_e152_RES25886,E,370,5.13,7,6.3,5,6,2.2,s28_e152_RES23316,520,-27.3097,152.2275,35,6.5,49.0,710,1.82,3.6,s28_e152_RES25886,150,-27.3417,152.2853,57,6.3,25.0,837,1.05,6.0,92,54
s28_e152_RES25236 & s28_e152_RES26192,E,353,5.79,6,6.8,5,6,2.7,s28_e152_RES25236,583,-27.3333,152.1694,57,6.9,17.1,806,0.47,14.6,s28_e152_RES26192,230,-27.3453,152.235,30,6.8,50.0,686,2.05,3.3,87,57
s28_e152_RES4644 & s28_e152_RES4926,E,282,5.28,5,8.1,5,6,4.1,s28_e152_RES4644,322,-27.0589,152.7956,44,8.4,45.8,820,1.49,5.6,s28_e152_RES4926,40,-27.0622,152.8675,143,8.1,13.4,2249,0.52,15.4,187,26
s28_e152_RES7770 & s28_e152_RES8564,E,311,4.23,7,7.6,5,6,2.8,s28_e152_RES7770,351,-27.1064,152.8058,37,7.9,36.4,1016,1.93,4.1,s28_e152_RES8564,40,-27.1164,152.8589,102,7.6,17.0,2046,0.88,8.6,139,35
s28_e152_RES9863 & s28_e152_RES15081,E,340,4.3,8,7.0,5,6,2.5,s28_e152_RES9863,410,-27.1344,152.8064,36,7.0,33.0,1884,2.76,2.6,s28_e152_RES15081,70,-27.2017,152.8083,156,7.2,5.0,312,0.03,247.0,192,26
s23_e116_RES19382 & s23_e116_RES21333,E,189,2.3,8,12.3,5,6,7.4,s23_e116_RES19382,530,-22.3669,116.5817,114,12.5,28.8,1633,1.3,9.6,s23_e116_RES21333,341,-22.3992,116.585,162,12.3,17.5,464,0.38,32.3,276,18
s23_e116_RES39422 & s23_e116_RES42019,E,223,2.46,9,11.0,5,6,4.3,s23_e116_RES39422,573,-22.7678,116.8428,65,11.1,50.6,807,1.67,6.6,s23_e116_RES42019,350,-22.8086,116.8661,82,11.0,30.5,356,0.88,12.5,147,34
s23_e116_RES17218 & s23_e116_RES20587,E,250,4.96,5,9.3,5,6,5.0,s23_e116_RES17218,660,-22.3253,116.8992,88,9.3,26.3,972,1.18,7.9,s23_e116_RES20587,410,-22.3864,116.8833,120,9.3,15.6,1005,0.67,13.9,208,24
s23_e116_RES22872 & s23_e116_RES24270,E,173,3.12,6,13.6,5,6,8.9,s23_e116_RES22872,434,-22.4344,116.5339,89,13.6,43.7,1457,1.33,10.3,s23_e116_RES24270,261,-22.4669,116.4956,256,13.8,15.1,1262,0.21,66.6,345,14
s36_e148_RES60626 & s36_e147_RES32783,E,479,9.52,5,4.8,5,6,3.7,s36_e148_RES60626,850,-35.6214,148.0197,35,4.8,23.7,822,1.05,4.6,s36_e147_RES32783,371,-35.5711,147.9172,50,5.0,24.1,349,0.25,19.8,85,58
s36_e148_RES45899 & s36_e148_RES49920,E,450,9.13,5,5.2,5,6,4.2,s36_e148_RES45899,1151,-35.3864,148.6019,41,5.2,26.4,375,0.39,13.5,s36_e148_RES49920,701,-35.4292,148.7158,28,5.3,44.6,249,0.87,6.1,69,72
s36_e148_RES15157 & s36_e148_RES7026,E,339,6.01,6,6.9,5,6,4.7,s36_e148_RES15157,660,-35.1222,148.3597,57,6.9,32.0,1027,1.17,5.9,s36_e148_RES7026,321,-35.0586,148.3181,67,7.2,19.6,494,0.32,22.6,124,40
s36_e148_RES36734 & s36_e148_RES31802,E,569,7.73,7,4.2,5,6,1.8,s36_e148_RES36734,1150,-35.3053,148.6317,30,4.2,29.6,1934,1.17,3.6,s36_e148_RES31802,581,-35.2606,148.7064,27,4.2,42.3,547,1.18,3.5,57,87
s36_e148_RES39503 & s36_e148_RES39337,E,792,15.86,5,2.9,5,6,2.3,s36_e148_RES39503,1113,-35.3319,148.5406,18,3.0,36.8,1158,1.24,2.5,s36_e148_RES39337,321,-35.3303,148.3611,30,2.9,12.4,230,0.09,30.9,48,104
s36_e148_RES5205 & s35_e148_RES65953,E,461,4.92,9,5.0,5,6,2.0,s36_e148_RES5205,761,-35.0447,148.5567,56,5.0,27.1,1297,0.86,5.9,s35_e148_RES65953,300,-34.9914,148.5533,23,5.2,44.2,618,1.7,3.1,79,63
s36_e148_RES74686 & s36_e148_RES77577,E,649,12.45,5,3.7,5,6,2.6,s36_e148_RES74686,1060,-35.885,148.2686,23,3.7,25.2,616,0.8,4.6,s36_e148_RES77577,411,-35.9208,148.1208,25,3.7,28.4,453,0.64,5.7,48,104
s36_e148_RES76955 & s36_e148_RES79917,E,302,2.54,12,7.8,5,6,3.2,s36_e148_RES76955,572,-35.9139,148.0094,51,7.8,35.2,1097,1.99,3.9,s36_e148_RES79917,270,-35.9539,148.0353,95,8.2,19.6,585,0.47,17.5,146,34
s36_e148_RES60161 & s36_e148_RES56837,E,638,9.67,7,3.8,5,6,1.8,s36_e148_RES60161,1101,-35.6122,148.1903,32,3.8,23.6,913,0.74,5.2,s36_e148_RES56837,463,-35.5506,148.2722,13,3.8,41.9,425,1.35,2.8,45,111
s36_e148_RES11499 & s36_e148_RES6259,E,380,6.55,6,6.1,5,6,3.8,s36_e148_RES11499,811,-35.0933,148.5511,105,6.1,9.6,898,0.12,51.6,s36_e148_RES6259,431,-35.0533,148.6061,37,6.4,40.4,693,1.55,4.1,142,35
s36_e148_RES59291 & s36_e148_RES54225,E,650,11.13,6,3.6,5,6,1.9,s36_e148_RES59291,1041,-35.5944,148.1872,42,3.6,21.1,1376,0.59,6.1,s36_e148_RES54225,391,-35.4969,148.2353,28,3.7,24.3,1210,1.36,2.7,70,71
s36_e148_RES60910 & s36_e147_RES36548,E,580,10.09,6,4.1,5,6,2.3,s36_e148_RES60910,1020,-35.6269,148.0675,26,4.1,32.3,996,1.11,3.7,s36_e147_RES36548,440,-35.6211,147.9475,53,4.2,20.5,1027,0.71,5.9,79,63
s36_e148_RES63607 & s36_e147_RES40386,E,581,10.82,5,4.0,5,6,2.5,s36_e148_RES63607,1131,-35.7056,148.0861,31,4.1,30.5,1838,1.31,3.2,s36_e147_RES40386,550,-35.6833,147.9528,60,4.0,18.1,858,0.35,11.4,91,54
s36_e148_RES62823 & s36_e148_RES62911,E,399,7.52,5,5.9,5,6,3.8,s36_e148_RES62823,1171,-35.6817,148.1244,35,6.0,34.2,833,1.4,4.3,s36_e148_RES62911,772,-35.6844,148.0306,108,5.9,12.9,579,0.17,34.4,143,34
s36_e148_RES49800 & s36_e148_RES46475,E,280,2.56,11,8.2,5,6,3.6,s36_e148_RES49800,590,-35.4278,148.1472,53,8.2,34.8,935,1.64,5.0,s36_e148_RES46475,310,-35.3914,148.1661,135,8.7,14.5,1173,0.67,13.0,188,26
s36_e148_RES74509 & s36_e148_RES80425,E,522,7.82,7,4.6,5,6,2.2,s36_e148_RES74509,1082,-35.8819,148.3175,59,4.7,12.2,1056,0.33,14.1,s36_e148_RES80425,560,-35.9592,148.2647,23,4.6,28.8,1136,1.78,2.6,82,60
s36_e148_RES18878 & s36_e148_RES16977,E,380,5.37,7,6.4,5,6,2.6,s36_e148_RES18878,700,-35.1483,148.3675,43,6.4,45.1,878,1.37,4.6,s36_e148_RES16977,320,-35.1353,148.2922,65,6.4,24.2,965,1.04,6.2,108,46
s36_e148_RES80882 & s36_e148_RES79919,E,419,8.4,5,5.6,5,6,3.6,s36_e148_RES80882,750,-35.9647,148.1933,58,5.6,21.6,1064,0.88,6.4,s36_e148_RES79919,331,-35.9539,148.0942,56,6.0,30.2,807,0.7,8.5,114,43
