Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s38_e147_RES19991 & s38_e148_RES12766,A,740,10.22,7,9.5,15,18,5.3,s38_e147_RES19991,1210,-37.1444,147.9981,71,9.5,34.0,1066,1.37,6.9,s38_e148_RES12766,470,-37.1628,148.1261,75,10.0,27.5,277,0.43,23.1,146,102
s38_e147_RES11270 & s38_e147_RES10578,A,350,5.47,6,21.1,15,18,14.4,s38_e147_RES11270,1220,-37.0817,147.3411,108,21.5,28.5,1196,0.6,36.0,s38_e147_RES10578,870,-37.0767,147.4375,102,21.1,43.8,290,0.88,24.0,210,71
s38_e147_RES44494 & s38_e147_RES66825,A,724,8.31,9,9.8,15,18,4.2,s38_e147_RES44494,1105,-37.2547,147.4028,44,9.8,56.4,357,1.63,6.0,s38_e147_RES66825,381,-37.3464,147.3808,85,10.3,29.2,424,0.77,13.4,129,116
s22_e149_RES18923 & s22_e149_RES17925,A,420,7.57,6,17.0,15,18,15.8,s22_e149_RES18923,460,-21.9042,149.2675,212,17.0,26.7,1009,0.91,18.7,s22_e149_RES17925,40,-21.8831,149.3683,229,17.2,17.5,238,0.17,100.2,441,34
s25_e151_RES27893 & s25_e151_RES30337,A,339,5.89,6,21.6,15,18,37.0,s25_e151_RES27893,600,-24.5878,151.1697,257,21.6,18.6,522,0.22,97.8,s25_e151_RES30337,261,-24.6211,151.2447,156,22.3,27.3,239,0.37,59.5,413,36
s25_e151_RES25950 & s25_e151_RES21082,A,361,3.21,11,19.3,15,18,12.1,s25_e151_RES25950,552,-24.55,151.2136,200,20.3,28.0,2024,1.03,19.7,s25_e151_RES21082,191,-24.4833,151.2311,187,19.3,25.4,1134,0.62,31.2,387,38
s25_e151_RES20295 & s25_e151_RES16147,A,291,3.82,8,24.9,15,18,21.8,s25_e151_RES20295,451,-24.4706,151.0889,222,25.5,19.3,615,0.56,45.5,s25_e151_RES16147,160,-24.3997,151.1264,265,24.9,21.2,697,0.59,41.9,487,30
s33_e149_RES81138 & s34_e149_RES6234,A,348,4.7,7,19.8,15,18,13.5,s33_e149_RES81138,840,-32.9828,149.5653,162,19.8,23.7,1306,1.18,16.9,s34_e149_RES6234,492,-33.0422,149.5378,168,21.5,27.3,237,0.32,66.4,330,45
s32_e152_RES40014 & s32_e152_RES44403,A,378,3.95,10,19.0,15,18,25.0,s32_e152_RES40014,518,-31.6111,152.2925,233,19.0,9.4,264,0.08,229.0,s32_e152_RES44403,140,-31.6672,152.3067,145,19.7,25.5,612,0.7,28.0,378,39
s32_e152_RES38793 & s32_e152_RES35752,A,401,2.28,18,17.3,15,18,10.1,s32_e152_RES38793,592,-31.5967,152.4244,140,17.3,33.3,325,0.73,23.7,s32_e152_RES35752,191,-31.5672,152.4042,91,18.2,40.9,312,1.03,17.7,231,64
s32_e152_RES38622 & s32_e152_RES33301,A,466,3.36,14,15.4,15,18,8.0,s32_e152_RES38622,616,-31.5947,152.4119,88,15.6,36.6,819,1.22,12.8,s32_e152_RES33301,150,-31.5461,152.39,108,15.4,32.7,351,0.72,21.4,196,76
s32_e152_RES40063 & s32_e152_RES47289,A,471,7.51,6,15.5,15,18,13.3,s32_e152_RES40063,591,-31.6117,152.2286,100,15.6,27.9,584,0.6,26.1,s32_e152_RES47289,120,-31.7006,152.2739,129,15.5,21.4,598,0.57,27.0,229,65
s32_e152_RES40661 & s32_e152_RES48690,A,560,7.12,8,13.0,15,18,8.1,s32_e152_RES40661,600,-31.6192,152.4247,121,13.0,24.6,1109,1.16,11.2,s32_e152_RES48690,40,-31.7217,152.4733,201,13.1,13.4,2034,0.45,29.4,322,46
s32_e152_RES38043 & s32_e152_RES28901,A,510,7.9,6,13.6,15,18,8.8,s32_e152_RES38043,570,-31.5869,152.4956,124,14.7,19.1,1178,1.27,11.6,s32_e152_RES28901,60,-31.4933,152.525,193,13.6,15.9,611,0.38,36.1,317,47
s32_e152_RES25743 & s32_e152_RES23179,A,411,4.17,10,17.4,15,18,8.9,s32_e152_RES25743,522,-31.4517,152.2469,111,17.5,40.8,795,1.8,9.7,s32_e152_RES23179,111,-31.4125,152.3047,235,17.4,14.5,453,0.17,100.1,346,43
s32_e152_RES16788 & s32_e151_RES52547,A,779,9.03,9,9.1,15,18,4.0,s32_e152_RES16788,1110,-31.3283,152.0044,59,9.1,31.9,1373,1.4,6.5,s32_e151_RES52547,331,-31.4375,151.9983,57,9.5,45.3,282,0.91,10.5,116,129
s32_e152_RES37416 & s32_e152_RES27349,A,511,9.32,5,13.8,15,18,12.0,s32_e152_RES37416,582,-31.5811,152.4514,83,14.4,31.8,1346,1.1,13.1,s32_e152_RES27349,71,-31.4728,152.4619,297,13.8,12.0,260,0.1,138.5,380,39
s32_e152_RES9127 & s32_e152_RES17736,A,710,11.58,6,9.9,15,18,6.5,s32_e152_RES9127,910,-31.2489,152.1139,58,9.9,46.8,634,1.4,7.1,s32_e152_RES17736,200,-31.3414,152.2108,91,10.2,16.9,176,0.13,80.7,149,100
s33_e150_RES42065 & s33_e150_RES39087,A,719,9.76,7,10.3,15,18,13.5,s33_e150_RES42065,1040,-32.7019,150.2569,70,10.3,38.1,279,0.63,16.3,s33_e150_RES39087,321,-32.5956,150.2717,98,10.3,12.2,502,0.13,78.4,168,89
s24_e131_RES16219 & s24_e131_RES13446,A,367,3.37,11,19.2,15,18,9.9,s24_e131_RES16219,1150,-23.6094,131.9656,136,19.2,32.5,1595,1.87,10.3,s24_e131_RES13446,783,-23.5594,131.9967,234,20.1,11.6,172,0.07,269.0,370,40
s31_e152_RES29699 & s31_e152_RES32094,A,709,3.36,21,10.1,15,18,9.5,s31_e152_RES29699,770,-30.3906,152.6864,97,10.2,19.4,1084,0.8,12.7,s31_e152_RES32094,61,-30.4331,152.7094,148,10.1,14.0,716,0.27,37.3,245,61
s31_e152_RES30174 & s31_e152_RES32083,A,673,5.95,11,11.1,15,18,15.5,s31_e152_RES30174,734,-30.3964,152.7175,94,11.1,21.6,283,0.29,38.9,s31_e152_RES32083,61,-30.4328,152.7631,86,11.2,23.5,451,0.43,25.7,180,83
s31_e152_RES27867 & s31_e152_RES31420,A,730,8.27,9,9.8,15,18,16.8,s31_e152_RES27867,750,-30.3667,152.7197,227,10.4,12.3,1565,0.38,27.0,s31_e152_RES31420,20,-30.4183,152.8464,219,9.8,9.6,796,0.22,44.1,446,33
s31_e152_RES22806 & s31_e152_RES30399,A,763,9.09,8,9.3,15,18,18.7,s31_e152_RES22806,793,-30.3144,152.7864,84,9.3,26.7,1164,0.49,19.0,s31_e152_RES30399,30,-30.4006,152.8603,325,19.4,4.1,172,0.02,1165.4,409,36
s31_e152_RES61179 & s31_e152_RES56440,A,761,8.86,9,9.4,15,18,11.5,s31_e152_RES61179,873,-30.8308,152.2425,102,9.8,28.3,1355,0.79,12.4,s31_e152_RES56440,112,-30.7725,152.31,167,9.4,8.9,420,0.06,166.9,269,55
s31_e152_RES25178 & s31_e152_RES31883,A,674,6.76,10,11.0,15,18,8.3,s31_e152_RES25178,775,-30.3386,152.6117,94,11.0,16.0,203,0.16,70.3,s31_e152_RES31883,101,-30.4292,152.6425,54,11.3,38.8,451,1.19,9.4,148,101
s31_e152_RES21859 & s31_e152_RES29260,A,700,11.02,6,10.7,15,18,19.0,s31_e152_RES21859,741,-30.3036,152.7833,60,10.7,34.8,327,0.37,28.7,s31_e152_RES29260,41,-30.3842,152.8872,145,10.7,9.7,1164,0.19,56.6,205,73
s31_e152_RES7017 & s31_e152_RES1903,A,580,8.44,7,12.4,15,18,12.0,s31_e152_RES7017,1122,-30.0881,152.0414,229,12.4,12.4,617,0.16,77.9,s31_e152_RES1903,542,-30.0228,152.1356,72,12.8,44.7,288,0.91,14.2,301,49
s31_e152_RES20938 & s31_e152_RES31269,A,497,9.71,5,14.3,15,18,30.1,s31_e152_RES20938,530,-30.2914,152.8797,188,14.3,17.5,1019,0.45,32.0,s31_e152_RES31269,33,-30.4147,152.9192,155,14.8,4.1,279,0.03,499.8,343,43
s31_e152_RES26301 & s31_e152_RES21707,A,571,7.0,8,12.1,15,18,6.3,s31_e152_RES26301,1231,-30.3497,152.2422,111,12.1,22.4,561,0.52,23.1,s31_e152_RES21707,660,-30.3019,152.2967,49,13.1,59.7,300,1.5,8.7,160,93
s31_e152_RES38345 & s31_e152_RES47922,A,732,12.72,6,10.0,15,18,10.0,s31_e152_RES38345,1042,-30.5531,152.1506,93,10.0,20.5,1388,0.7,14.3,s31_e152_RES47922,310,-30.6808,152.0717,68,10.2,29.4,164,0.31,33.0,161,93
s31_e152_RES44868 & s31_e152_RES52803,A,711,9.0,8,10.1,15,18,5.4,s31_e152_RES44868,862,-30.6417,152.1431,50,10.1,44.4,490,1.72,5.9,s31_e152_RES52803,151,-30.7325,152.1908,120,10.5,20.2,247,0.17,61.1,170,88
s31_e152_RES39416 & s31_e152_RES46244,A,740,10.76,7,10.0,15,18,6.9,s31_e152_RES39416,900,-30.5686,152.3128,80,10.0,23.5,562,0.73,13.7,s31_e152_RES46244,160,-30.6594,152.4067,76,10.0,24.0,535,0.71,14.0,156,96
s31_e152_RES27349 & s31_e152_RES31185,A,598,4.62,13,11.5,15,18,4.9,s31_e152_RES27349,740,-30.3608,152.6889,127,11.5,21.9,721,0.61,18.9,s31_e152_RES31185,142,-30.4128,152.6392,48,12.1,56.8,297,1.82,6.7,175,85
s31_e152_RES26197 & s31_e152_RES33944,A,660,13.07,5,10.4,15,18,14.5,s31_e152_RES26197,710,-30.3486,152.7508,97,10.4,25.5,1335,0.64,16.3,s31_e152_RES33944,50,-30.4703,152.805,132,11.3,9.9,345,0.08,136.4,229,65
s31_e152_RES23064 & s31_e152_RES30542,A,756,13.51,6,9.3,15,18,8.5,s31_e152_RES23064,800,-30.3172,152.7697,90,9.4,28.6,1344,0.79,12.0,s31_e152_RES30542,44,-30.4025,152.9178,116,9.3,13.5,1481,0.32,29.1,206,72
s31_e151_RES55155 & s31_e151_RES60143,A,706,5.69,12,9.7,15,18,10.3,s31_e151_RES55155,1060,-30.7172,151.8275,140,9.7,12.5,2115,0.4,24.3,s31_e151_RES60143,354,-30.7719,151.8794,62,10.6,35.3,247,0.6,17.8,202,74
s31_e151_RES77238 & s31_e151_RES73528,A,800,5.71,14,8.6,15,18,5.9,s31_e151_RES77238,1090,-30.9553,151.8794,84,8.6,24.6,560,0.71,12.1,s31_e151_RES73528,290,-30.9183,151.9586,53,9.0,36.6,340,0.79,11.4,137,109
s31_e151_RES65669 & s31_e151_RES60419,A,621,5.99,10,11.2,15,18,10.5,s31_e151_RES65669,1011,-30.8303,151.7894,223,11.2,12.5,336,0.12,93.6,s31_e151_RES60419,390,-30.7744,151.8544,63,11.8,44.3,265,1.0,11.8,286,52
s31_e151_RES55113 & s31_e151_RES58784,A,790,6.47,12,9.3,15,18,4.7,s31_e151_RES55113,1070,-30.7167,151.8528,87,9.3,20.1,2504,1.36,6.8,s31_e151_RES58784,280,-30.7578,151.9325,61,9.5,33.2,296,0.64,14.8,148,101
s31_e151_RES43033 & s31_e151_RES46107,A,470,3.78,12,15.0,15,18,9.0,s31_e151_RES43033,960,-30.5644,151.9503,155,15.0,25.6,584,0.58,25.7,s31_e151_RES46107,490,-30.5997,151.9128,72,15.6,49.3,309,1.12,13.9,227,66
s31_e151_RES59878 & s31_e151_RES61872,A,511,1.45,35,14.4,15,18,5.1,s31_e151_RES59878,972,-30.7692,151.7853,78,14.4,39.7,495,1.24,11.6,s31_e151_RES61872,461,-30.7883,151.8119,55,14.5,53.6,428,1.58,9.2,133,112
s31_e151_RES38833 & s31_e151_RES47316,A,700,11.32,6,10.2,15,18,8.0,s31_e151_RES38833,1081,-30.5044,151.9636,118,10.2,25.4,1022,1.02,10.0,s31_e151_RES47316,381,-30.6128,151.9978,78,10.4,24.6,195,0.26,40.5,196,76
s31_e151_RES79166 & s31_e151_RES75452,A,729,4.43,16,10.1,15,18,3.3,s31_e151_RES79166,1110,-30.9711,151.8708,81,10.1,20.8,1994,1.05,9.6,s31_e151_RES75452,381,-30.9375,151.9242,33,10.4,63.3,296,2.06,5.1,114,131
s31_e151_RES46085 & s31_e151_RES49046,A,499,5.41,9,14.5,15,18,7.0,s31_e151_RES46085,911,-30.5994,151.8511,140,14.5,28.5,570,0.73,19.8,s31_e151_RES49046,412,-30.6336,151.9006,67,15.1,48.0,375,1.4,10.8,207,72
s31_e151_RES8111 & s31_e151_RES5132,A,230,4.07,6,30.2,15,18,40.8,s31_e151_RES8111,1260,-30.1142,151.8917,486,30.2,14.8,1185,0.32,93.5,s31_e151_RES5132,1030,-30.0711,151.9842,345,31.6,27.3,407,0.44,72.4,831,18
s30_e151_RES11244 & s30_e151_RES14644,A,551,8.24,7,12.8,15,18,13.5,s30_e151_RES11244,1011,-29.1175,151.9158,103,13.0,25.7,382,0.61,21.2,s30_e151_RES14644,460,-29.1478,151.8178,200,12.8,16.5,590,0.34,37.4,303,49
s30_e151_RES11957 & s30_e151_RES18164,A,567,7.14,8,12.1,15,18,9.0,s30_e151_RES11957,1060,-29.125,151.9267,138,12.4,22.4,1720,0.92,13.4,s30_e151_RES18164,493,-29.1831,151.8753,126,12.1,25.1,297,0.44,27.4,264,56
s30_e151_RES9902 & s30_e151_RES4012,A,300,3.67,8,23.8,15,18,14.6,s30_e151_RES9902,690,-29.1036,151.6403,254,23.8,24.0,2421,1.08,22.0,s30_e151_RES4012,390,-29.0478,151.6339,346,24.9,16.2,829,0.57,43.3,600,25
s24_e150_RES26896 & s24_e150_RES26542,A,399,3.51,11,18.1,15,18,7.8,s24_e150_RES26896,470,-23.8036,150.58,88,18.1,38.9,1239,1.25,14.5,s24_e150_RES26542,71,-23.7969,150.6333,275,18.4,15.7,3917,1.07,17.2,363,41
s24_e150_RES26395 & s24_e150_RES22613,A,440,7.53,6,15.9,15,18,11.9,s24_e150_RES26395,470,-23.7942,150.5689,107,16.3,28.8,840,0.78,21.0,s24_e150_RES22613,30,-23.7264,150.6528,422,15.9,8.6,3466,0.58,27.2,529,28
s44_e146_RES12216 & s44_e146_RES13930,A,294,4.61,6,24.8,15,18,39.3,s44_e146_RES12216,334,-43.2689,146.8972,247,25.4,5.9,107,0.02,1525.1,s44_e146_RES13930,40,-43.3328,146.9503,283,24.8,31.1,480,0.61,40.4,530,28
s44_e146_RES10683 & s44_e146_RES9409,A,430,4.44,10,16.6,15,18,7.7,s44_e146_RES10683,560,-43.2222,146.8331,88,16.6,26.6,2104,1.86,8.9,s44_e146_RES9409,130,-43.1856,146.8842,108,17.1,28.4,230,0.31,55.9,196,76
s37_e147_RES75661 & s37_e147_RES69201,A,653,4.08,16,11.3,15,18,9.2,s37_e147_RES75661,1183,-36.4922,147.8811,79,11.4,28.9,415,0.39,29.1,s37_e147_RES69201,530,-36.4642,147.8314,69,11.3,36.7,391,0.84,13.4,148,101
s37_e147_RES31811 & s37_e147_RES35537,A,631,5.83,11,10.9,15,18,6.4,s37_e147_RES31811,892,-36.2594,147.4775,107,11.1,24.2,1431,0.96,11.5,s37_e147_RES35537,261,-36.2811,147.3925,122,10.9,22.2,750,0.75,14.5,229,65
s38_e149_RES34113 & s38_e149_RES38573,A,430,5.6,8,15.9,15,18,10.3,s38_e149_RES34113,540,-37.4411,149.1069,116,16.7,33.1,714,0.8,20.9,s38_e149_RES38573,110,-37.5056,149.1633,366,15.9,7.9,3667,0.79,20.2,482,31
s19_e146_RES3428 & s19_e146_RES2619,A,538,2.9,19,13.4,15,18,5.4,s19_e146_RES3428,720,-18.9133,146.0003,152,13.4,22.9,1234,1.48,9.1,s19_e146_RES2619,182,-18.8539,146.0158,96,13.6,26.9,690,1.03,13.2,248,60
s19_e146_RES3546 & s19_e146_RES2148,A,660,9.11,7,10.3,15,18,6.5,s19_e146_RES3546,710,-18.9264,146.0594,107,10.9,21.7,1251,0.84,13.0,s19_e146_RES2148,50,-18.8197,146.0864,204,10.3,10.8,4399,0.8,12.9,311,48
s19_e146_RES3724 & s19_e146_RES2667,A,790,10.04,8,8.8,15,18,4.3,s19_e146_RES3724,800,-18.9389,146.1122,85,8.8,24.0,1109,1.24,7.1,s19_e146_RES2667,10,-18.8564,146.2114,212,9.1,9.6,6229,0.85,10.6,297,50
s19_e146_RES4115 & s19_e146_RES2889,A,650,10.75,6,10.6,15,18,7.8,s19_e146_RES4115,670,-18.9653,146.0947,88,11.2,22.4,305,0.29,38.7,s19_e146_RES2889,20,-18.8706,146.1961,205,10.6,11.3,5792,1.08,9.8,293,51
s19_e145_RES24313 & s19_e145_RES19601,A,589,6.64,9,12.1,15,18,26.2,s19_e145_RES24313,650,-18.8194,145.8931,159,12.1,19.0,1070,0.42,29.1,s19_e145_RES19601,61,-18.7372,145.9158,212,12.2,5.3,682,0.05,264.2,371,40
s19_e145_RES29032 & s19_e146_RES2619,A,548,3.7,15,12.8,15,18,7.7,s19_e145_RES29032,730,-18.8978,145.9825,148,12.8,20.8,1162,0.66,19.3,s19_e146_RES2619,182,-18.8539,146.0158,96,13.4,26.7,690,1.03,12.9,244,61
s19_e145_RES27711 & s19_e145_RES21152,A,689,8.95,8,10.1,15,18,10.5,s19_e145_RES27711,750,-18.8711,145.9356,107,10.5,20.6,807,0.61,17.1,s19_e145_RES21152,61,-18.7661,145.9478,202,10.1,12.1,1322,0.37,27.4,309,48
s19_e145_RES26971 & s19_e145_RES23550,A,611,4.62,13,11.4,15,18,4.6,s19_e145_RES26971,711,-18.8578,145.9672,90,11.4,36.1,1004,1.14,10.0,s19_e145_RES23550,100,-18.8083,145.9903,144,11.5,19.2,2222,1.36,8.4,234,64
s19_e145_RES23065 & s19_e145_RES18521,A,551,8.29,7,13.2,15,18,11.2,s19_e145_RES23065,591,-18.7992,145.8856,103,13.2,24.1,1345,0.83,15.8,s19_e145_RES18521,40,-18.7117,145.9622,296,13.5,8.1,2357,0.35,38.1,399,37
s19_e145_RES29324 & s19_e146_RES2148,A,681,9.42,7,10.1,15,18,6.3,s19_e145_RES29324,731,-18.9036,145.9978,108,10.4,18.8,1809,0.82,12.7,s19_e146_RES2148,50,-18.8197,146.0864,204,10.1,10.7,4399,0.8,12.6,312,48
s19_e145_RES23049 & s19_e145_RES18532,A,611,10.92,6,11.2,15,18,9.4,s19_e145_RES23049,661,-18.7989,145.81,152,11.7,23.3,692,0.8,14.6,s19_e145_RES18532,50,-18.7119,145.9342,275,11.2,8.3,4477,0.43,26.2,427,35
s38_e148_RES13168 & s38_e148_RES16818,A,659,5.4,12,11.3,15,18,13.2,s38_e148_RES13168,1091,-37.1672,148.0433,81,11.4,23.5,481,0.41,27.7,s38_e148_RES16818,432,-37.2033,148.1056,80,11.3,31.8,246,0.45,25.3,161,93
s38_e148_RES8306 & s38_e148_RES12766,A,790,7.94,10,9.3,15,18,7.1,s38_e148_RES8306,1260,-37.1089,148.0531,59,9.3,39.4,708,0.89,10.4,s38_e148_RES12766,470,-37.1628,148.1261,72,9.3,26.6,246,0.42,22.0,131,114
s38_e148_RES28929 & s38_e148_RES33000,A,760,3.55,21,9.5,15,18,3.3,s38_e148_RES28929,1030,-37.3369,148.8556,57,9.7,31.0,935,1.54,6.3,s38_e148_RES33000,270,-37.3697,148.8964,56,9.5,31.8,1144,1.34,7.1,113,132
s38_e148_RES21515 & s38_e148_RES34030,A,544,9.54,6,13.0,15,18,12.4,s38_e148_RES21515,785,-37.2594,148.7586,84,13.0,34.9,578,1.04,12.5,s38_e148_RES34030,241,-37.3781,148.6814,129,13.0,1.9,111,0.01,2354.5,213,70
s38_e148_RES14968 & s38_e148_RES22522,A,530,7.29,7,13.7,15,18,8.5,s38_e148_RES14968,991,-37.1858,148.0319,73,13.9,26.9,363,0.44,31.9,s38_e148_RES22522,461,-37.2717,148.0583,76,13.7,43.8,486,1.17,11.7,149,100
s28_e152_RES4795 & s28_e152_RES9052,A,401,5.84,7,18.0,15,18,14.2,s28_e152_RES4795,441,-27.0606,152.7778,143,18.2,18.7,1778,0.71,25.8,s28_e152_RES9052,40,-27.1228,152.8544,217,18.0,18.8,1091,0.56,31.8,360,41
s36_e148_RES38180 & s36_e148_RES41275,A,700,11.73,6,10.6,15,18,11.9,s36_e148_RES38180,1050,-35.3189,148.5569,99,10.6,19.6,572,0.51,20.9,s36_e148_RES41275,350,-35.3489,148.3992,108,10.7,22.3,300,0.39,27.7,207,72
s36_e148_RES61547 & s36_e148_RES58002,A,761,9.69,8,9.4,15,18,5.6,s36_e148_RES61547,1231,-35.6439,148.1525,89,9.6,14.2,623,0.27,35.6,s36_e148_RES58002,470,-35.5703,148.2264,45,9.4,43.9,405,1.43,6.6,134,111
s36_e148_RES60807 & s36_e148_RES57599,A,753,5.46,14,9.7,15,18,3.4,s36_e148_RES60807,1143,-35.6247,148.2256,67,9.7,27.3,1619,1.32,7.4,s36_e148_RES57599,390,-35.5633,148.2403,70,9.8,39.0,807,1.52,6.4,137,109
s36_e148_RES70297 & s36_e148_RES79200,A,650,12.83,5,11.1,15,18,13.8,s36_e148_RES70297,920,-35.8231,148.1469,99,11.2,15.6,703,0.29,38.8,s36_e148_RES79200,270,-35.9442,148.0586,137,11.1,13.8,913,0.52,21.3,236,63
s36_e148_RES56526 & s36_e148_RES51022,A,530,10.58,5,12.9,15,18,12.8,s36_e148_RES56526,880,-35.5458,148.1242,120,14.1,19.7,322,0.22,65.5,s36_e148_RES51022,350,-35.4458,148.1856,121,12.9,23.7,817,0.81,15.9,241,62
s36_e148_RES66140 & s36_e148_RES71388,A,501,8.6,6,14.7,15,18,9.9,s36_e148_RES66140,1121,-35.7567,148.1658,103,14.8,30.8,1203,1.17,12.6,s36_e148_RES71388,620,-35.8378,148.0506,224,14.7,14.0,890,0.32,46.3,327,45
s35_e149_RES30820 & s35_e150_RES9702,A,568,6.11,9,12.4,15,18,6.4,s35_e149_RES30820,780,-34.3169,149.9981,74,12.4,55.8,984,1.82,6.8,s35_e150_RES9702,212,-34.2661,150.095,151,13.2,18.5,231,0.13,98.8,225,66
s35_e149_RES15686 & s35_e149_RES11961,A,290,2.77,10,25.3,15,18,13.5,s35_e149_RES15686,870,-34.1636,149.5739,285,25.3,19.9,3839,1.14,22.1,s35_e149_RES11961,580,-34.1289,149.62,166,25.7,32.6,426,0.73,35.0,451,33
s29_e153_RES39213 & s29_e153_RES40159,A,411,1.65,25,17.3,15,18,7.8,s29_e153_RES39213,441,-28.6942,153.1053,78,18.0,40.6,916,1.91,9.4,s29_e153_RES40159,30,-28.7125,153.1506,294,17.3,12.3,993,0.4,43.5,372,40
s29_e153_RES3690 & s29_e153_RES2364,A,451,3.01,15,16.2,15,18,6.7,s29_e153_RES3690,511,-28.0719,153.2208,116,16.2,40.5,4541,2.14,7.5,s29_e153_RES2364,60,-28.0494,153.2825,791,17.0,25.2,325,0.27,62.9,907,16
s26_e151_RES7081 & s26_e151_RES4219,A,350,2.62,13,20.9,15,18,9.1,s26_e151_RES7081,500,-25.1122,151.7267,125,20.9,26.7,2025,1.86,11.3,s26_e151_RES4219,150,-25.0689,151.7539,201,20.9,28.5,269,0.44,47.7,326,46
s34_e150_RES25747 & s34_e150_RES25305,A,572,10.33,6,12.7,15,18,26.4,s34_e150_RES25747,1072,-33.7,150.0214,147,12.7,23.1,257,0.29,43.7,s34_e150_RES25305,500,-33.6931,150.1806,167,12.9,12.5,468,0.19,66.9,314,47
s34_e150_RES27949 & s34_e150_RES29616,A,790,9.52,8,9.2,15,18,5.8,s34_e150_RES27949,1040,-33.7322,150.0728,48,9.4,33.6,550,1.07,8.7,s34_e150_RES29616,250,-33.7689,150.1944,72,9.2,27.9,288,0.52,17.6,120,125
s32_e151_RES46273 & s32_e151_RES36301,A,670,5.98,11,10.6,15,18,10.5,s32_e151_RES46273,1210,-31.3942,151.2533,108,11.0,28.4,999,0.68,16.2,s32_e151_RES36301,540,-31.3211,151.2531,123,10.6,17.6,673,0.36,29.6,231,64
s32_e151_RES68442 & s32_e151_RES83618,A,657,8.39,8,11.1,15,18,25.2,s32_e151_RES68442,890,-31.5406,151.6414,76,11.2,28.5,181,0.3,37.0,s32_e151_RES83618,233,-31.6286,151.7233,101,11.1,16.8,207,0.14,79.1,177,84
s32_e151_RES42318 & s32_e151_RES42209,A,571,4.03,14,12.8,15,18,9.4,s32_e151_RES42318,1202,-31.3667,151.4,130,13.1,21.6,462,0.47,27.6,s32_e151_RES42209,631,-31.3658,151.3425,86,12.8,30.4,669,0.9,14.2,216,69
s32_e151_RES70759 & s32_e151_RES87271,A,691,8.76,8,10.6,15,18,13.2,s32_e151_RES70759,891,-31.5547,151.7681,120,10.6,15.3,1147,0.3,35.1,s32_e151_RES87271,200,-31.6511,151.7319,82,10.7,27.4,405,0.5,21.2,202,74
s32_e151_RES42214 & s32_e151_RES39558,A,652,9.63,7,11.0,15,18,17.7,s32_e151_RES42214,1242,-31.3658,151.4281,161,11.0,20.9,291,0.21,53.1,s32_e151_RES39558,590,-31.3475,151.3053,118,11.1,18.1,841,0.42,26.5,279,53
s32_e151_RES125072 & s32_e151_RES123174,A,440,4.43,10,16.8,15,18,12.3,s32_e151_RES125072,621,-31.8736,151.7842,106,16.8,32.8,492,1.01,16.7,s32_e151_RES123174,181,-31.8614,151.8442,166,17.1,20.6,430,0.37,46.7,272,55
s32_e151_RES56853 & s32_e151_RES50277,A,499,5.31,9,14.4,15,18,10.9,s32_e151_RES56853,1060,-31.4686,151.1858,91,14.5,33.8,960,0.69,21.2,s32_e151_RES50277,561,-31.4225,151.1336,147,14.4,24.4,708,0.64,22.6,238,63
s32_e151_RES50469 & s32_e151_RES39351,A,632,7.54,8,10.9,15,18,8.7,s32_e151_RES50469,1192,-31.4239,151.2686,126,10.9,28.2,845,0.59,18.4,s32_e151_RES39351,560,-31.3461,151.2731,138,11.3,20.5,660,0.68,16.6,264,56
s32_e151_RES78340 & s32_e151_RES95800,A,522,7.92,7,13.1,15,18,21.6,s32_e151_RES78340,682,-31.5997,151.7956,103,14.0,28.2,338,0.4,34.8,s32_e151_RES95800,160,-31.7056,151.7836,167,13.1,16.8,324,0.23,57.1,270,55
s32_e151_RES51465 & s32_e151_RES72752,A,780,13.67,6,9.3,15,18,23.5,s32_e151_RES51465,1260,-31.4306,151.4386,165,9.3,11.4,379,0.07,124.1,s32_e151_RES72752,480,-31.5675,151.42,73,9.6,25.4,303,0.33,28.9,238,63
s32_e151_RES66460 & s32_e151_RES80369,A,670,8.09,8,10.5,15,18,8.0,s32_e151_RES66460,920,-31.5292,151.6578,85,10.7,26.1,655,0.91,11.8,s32_e151_RES80369,250,-31.6117,151.6844,100,10.5,22.8,378,0.43,24.7,185,81
s32_e151_RES73308 & s32_e151_RES83916,A,520,5.2,10,14.2,15,18,7.8,s32_e151_RES73308,760,-31.5708,151.7569,95,14.2,28.8,910,0.86,16.6,s32_e151_RES83916,240,-31.6303,151.7378,71,14.4,44.8,307,0.99,14.6,166,90
s32_e151_RES120561 & s32_e151_RES109943,A,780,12.92,6,9.2,15,18,9.1,s32_e151_RES120561,1290,-31.8461,151.4739,69,9.2,24.7,756,0.57,16.2,s32_e151_RES109943,510,-31.7889,151.6169,69,9.3,24.5,326,0.45,20.8,138,108
